tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm
apartamento,Aluísio Azevedo,Santana,72,98,3,2,650000.0,-46.6364918,-23.4974421,aluisio azevedo,7400460.13,332895.07
apartamento,Barão do Bananal,Vila Romana,161,199,2,3,2390000.0,-46.6853354,-23.5285645,barao do bananal,7396955.97,327947.05
apartamento,Padre Lebret,Morumbi,406,123,1,2,850000.0,-46.7161175,-23.6011079,padre lebret,7388885.13,324900.14
apartamento,Alexandre Levi,Cambuci,51,47,2,1,350000.0,-46.6208586,-23.5593982,alexandre levi,7393617.37,334569.19
apartamento,Ouvidor Portugal,Cambuci,51,65,1,1,400000.0,-46.6131249,-23.5686105,ouvidor portugal,7392606.12,335370.15
apartamento,Marechal Francisco de Moura,Botafogo,402,147,3,1,900000.0,-43.19298712,-22.95024426,marechal francisco de moura,7460848.67,685274.77
apartamento,Francisco Estácio Fortes,Santa Cecília,44,98,2,1,650000.0,-46.65952,-23.53336,francisco estacio fortes,7396455.65,330589.15
apartamento,Plínio Barreto,Bela Vista,165,38,1,1,390000.0,-46.6507024,-23.557143,plinio barreto,7393832.33,331519.78
apartamento,Coelho Neto,Laranjeiras,103,135,3,2,1540000.0,-43.18185,-22.93583,coelho neto,7462430.78,686436.69
apartamento,Mourato Coelho,Pinheiros,5,145,3,1,1000000.0,-46.6865663,-23.5648299,mourato coelho,7392938.45,327868.6
apartamento,Barão do Rego Barros,Campo Belo,81,86,1,2,750000.0,-46.6639519,-23.6199293,barao do rego barros,7386863.74,330248.02
apartamento,Ouro Branco,Jardim Paulista,21,194,4,3,2492398.0,-46.6623503,-23.5714377,ouro branco,7392235.6,330349.06
apartamento,Comendador Miguel Calfat,Vila Olímpia,112,50,2,1,605000.0,-46.6747404,-23.5926601,comendador miguel calfat,7389870.69,329111.84
apartamento,Monjolo,Freguesia do Ó,122,55,2,1,250000.0,-46.6994923,-23.4920716,monjolo,7400980.16,326453.67
apartamento,Sousa Ramos,Chacara Klabin,72,183,4,3,1625000.0,-46.6314266,-23.5959463,sousa ramos,7389557.84,333536.49
apartamento,Amauri,Itaim Nobre,256,42,1,1,530000.0,-46.6847935,-23.5823531,amauri,7391000.05,328072.4
apartamento,Ibirapuera,Moema Pássaros,1107,27,1,1,310000.0,-46.6647039,-23.6055892,ibirapuera,7388450.87,330152.8
apartamento,Brigadeiro Luís Antônio,Jardim Paulista,113,81,3,2,750000.0,-46.6523085,-23.570812,brigadeiro luis antonio,7392316.75,331373.27
apartamento,Laerte Ramos de Carvalho,Bela Vista,309,36,1,0,230000.0,-46.6434304,-23.5554675,laerte ramos de carvalho,7394026.4,332260.01
apartamento,Chapada de Minas,Campo Limpo,33,66,2,1,370000.0,-46.7460658,-23.627396,chapada de minas,7385936.92,321879.35
apartamento,Iguaré,Tatuapé,57,50,2,1,300000.0,-46.5827675,-23.5315883,iguare,7396740.4,338423.6
apartamento,Crítios,Vila Sônia,31,212,3,3,900000.0,-46.7327221,-23.6115094,critios,7387712.82,323219.54
apartamento,Invernada,Campo Belo,31,137,4,2,1200000.0,-46.6629602,-23.6258754,invernada,7386206.44,330356.87
apartamento,Vinte e Quatro de Maio,República,81,130,2,0,500000.0,-46.6409305,-23.5435379,vinte e quatro de maio,7395350.4,332500.1
apartamento,Marechal Hermes da Fonseca,Santana,61A,110,3,2,600000.0,-46.6318641,-23.4974498,marechal hermes da fonseca,7400464.66,333367.7
apartamento,Jaú,Jardim Paulista,11,196,3,3,2194063.0,-46.6549647,-23.5659305,jau,7392854.19,331095.9
apartamento,Itapeti,Tatuapé,71,170,3,3,1000000.0,-46.5615322,-23.5500305,itapeti,7394721.95,340614.01
apartamento,Padre Antônio José dos Santos,Brooklin,174,162,3,3,1570000.0,-46.6837438,-23.6124413,padre antonio jose dos santos,7387669.32,328218.74
apartamento,Laerte Setúbal,Vila Andrade,602,67,3,1,350000.0,-46.732218,-23.6200331,laerte setubal,7386769.5,323282.41
apartamento,Ibitirama,Vila Prudente,25,65,2,1,460000.0,-46.5771304,-23.5974737,ibitirama,7389450.82,339079.47
apartamento,Serra de Juréa,Tatuapé,111,180,3,2,1100000.0,-46.5703664,-23.5514575,serra de jurea,7394554.08,339713.88
apartamento,Antônio Pires,Freguesia do Ó,32,126,3,3,1160000.0,-46.6915637,-23.4985056,antonio pires,7400277.21,327271.86
apartamento,Haddock Lobo,Jardim América,61,239,4,3,3000000.0,-46.6642961,-23.5605458,haddock lobo,7393439.46,330136.43
apartamento,Hilário Veiga de Carvalho,Vila Andrade,72,80,2,2,415000.0,-46.7380564,-23.6177713,hilario veiga de carvalho,7387012.75,322683.62
apartamento,Francisco José Longo,Saúde,82,260,3,3,1500000.0,-46.6298656,-23.6067756,francisco jose longo,7388360.43,333709.46
apartamento,Dino Bueno,Bom Retiro,51,47,1,1,280000.0,-46.6453897,-23.5292584,dino bueno,7396926.47,332026.69
apartamento,Francisco Morato,Vila Sônia,293,64,2,1,470000.0,-46.7416914,-23.5986165,francisco morato,7389129.5,322286.87
apartamento,José Carlos de Toledo Piza,Vila Andrade,71,198,4,3,700000.0,-46.7308339,-23.6209214,jose carlos de toledo piza,7386672.84,323424.84
apartamento,Vergueiro,Aclimação,309,74,2,1,525000.0,-46.6393506,-23.5656638,vergueiro,7392902.05,332689.42
apartamento,Alexandre Benois,Vila Andrade,20,254,3,4,1250000.0,-46.7378836,-23.6364934,alexandre benois,7384939.61,322726.47
apartamento,Ministro Rocha Azevedo,Jardim América,2,259,3,1,2700000.0,-46.6661192,-23.5678035,ministro rocha azevedo,7392633.58,329959.67
apartamento,Jesuíno Arruda,Itaim Bibi,12,214,4,2,2800000.0,-46.6719337,-23.5811896,jesuino arruda,7391144.29,329383.45
apartamento,São José,Santo Amaro,2603,45,1,1,450000.0,-46.7019597,-23.6455667,sao jose,7383978.94,326403.61
apartamento,João Lourenço,Vila Nova Conceição,121,212,3,2,,-46.6708768,-23.5895746,joao lourenco,7390216.99,329502.16
apartamento,Caiubi,Perdizes,93,124,3,1,1000000.0,-46.6715498,-23.5406645,caiubi,7395632.49,329370.28
apartamento,Américo Alves Pereira Filho,Morumbi,61,130,3,2,800000.0,-46.7068466,-23.6120312,americo alves pereira filho,7387686.79,325860.7
apartamento,Desembargador Aguiar Valim,Vila Olímpia,82,116,3,2,,-46.6728535,-23.5909588,desembargador aguiar valim,7390061.34,329302.21
apartamento,Quararibéia,Campo Grande,57,61,2,1,430000.0,-46.6899253,-23.6697617,quararibeia,7381314.12,327663.06
apartamento,da Passagem,Botafogo,203,88,3,1,1180000.0,-43.1817,-22.95134,da passagem,7460713.05,686430.82
apartamento,Sílvia,Bela Vista,2,87,3,0,565000.0,-46.6505111,-23.5596505,silvia,7393554.88,331542.5
apartamento,Anapurus,Moema Índios,102,60,2,1,660000.0,-46.6575501,-23.6062558,anapurus,7388385.53,330883.69
apartamento,Conselheiro Furtado,Liberdade,104,54,1,0,385000.0,-46.6324398,-23.560319,conselheiro furtado,7393501.98,333388.12
apartamento,Franca,Jardim Paulista,82,130,3,2,,-46.6564185,-23.5679485,franca,7392629.0,330950.08
apartamento,Vicente Pereira de Assunção,Cidade Ademar,74,67,3,1,300000.0,-46.6729106,-23.6672992,vicente pereira de assuncao,7381607.28,329395.35
apartamento,Consolação,Jardim América,122,100,2,1,,-46.6651006,-23.557885,consolacao,7393733.16,330050.89
apartamento,Capitão Militão,Água Rasa,64,60,2,1,270000.0,-46.5620212,-23.5768863,capitao militao,7391747.5,340596.51
apartamento,Pantojo,Água Rasa,112,110,3,2,700000.0,-46.5755733,-23.5570572,pantojo,7393928.15,339189.14
apartamento,Raimundo Pereira de Magalhães,Lapa,14A,66,2,1,550000.0,-46.7138676,-23.5137837,raimundo pereira de magalhaes,7398558.3,325014.11
apartamento,André Dreyfus,Perdizes,144,156,2,2,1160000.0,-46.674385,-23.5414452,andre dreyfus,7395542.66,329081.82
apartamento,Cipriano Barata,Ipiranga,24,45,2,1,280000.0,-46.6062829,-23.5710051,cipriano barata,7392348.8,336071.52
apartamento,General Chagas Santos,Saúde,12,100,2,1,750000.0,-46.628729,-23.6163575,general chagas santos,7387300.66,333837.53
apartamento,Faustolo,Vila Romana,12,58,2,1,635000.0,-46.690369,-23.523908,faustolo,7397465.59,327427.0
apartamento,Altino Arantes,Vila Clementino,41,74,2,1,650000.0,-46.6469049,-23.602667,altino arantes,7388795.5,331965.43
apartamento,Antártica,Perdizes,62,106,3,0,610000.0,-46.6757211,-23.528317,antartica,7396994.88,328928.43
apartamento,Lacerda Franco,Cambuci,87,67,2,1,498000.0,-46.6233418,-23.567646,lacerda franco,7392701.15,334326.05
apartamento,Cubatão,Vila Mariana,23,84,2,1,670000.0,-46.6417819,-23.58034,cubatao,7391273.98,332459.87
apartamento,Francisco Tapajós,Cursino,93,52,2,1,330000.0,-46.6273276,-23.6258031,francisco tapajos,7386256.29,333992.44
apartamento,Deputado Emílio Carlos,Cachoeirinha,51,50,2,1,350000.0,-46.6710244,-23.4766196,deputado emilio carlos,7402725.4,329341.39
apartamento,Loefgren,Vila Clementino,61,154,3,3,1800000.0,-46.6484672,-23.5993754,loefgren,7389158.17,331801.79
apartamento,Engenheiro Jorge Oliva,Jabaquara,51,77,3,2,600000.0,-46.6690844,-23.6459236,engenheiro jorge oliva,7383979.0,329757.94
apartamento,Paulo Lincoln do Valle Pontin,Jaçanã,63,70,2,2,260000.0,-46.5854106,-23.4609776,paulo lincoln do valle pontin,7404556.55,338067.45
apartamento,José de Jesus,Vila Sônia,33,80,3,2,450000.0,-46.7348167,-23.6104915,jose de jesus,7387822.95,323004.42
apartamento,Franca,Jardim América,111,131,2,1,1550000.0,-46.6589268,-23.5659732,franca,7392844.78,330691.51
apartamento,Indiana,Brooklin,161,87,2,1,,-46.6834927,-23.6116053,indiana,7387762.2,328243.28
apartamento,Nicolau de Sousa Queirós,Aclimação,51,80,2,0,425000.0,-46.6360111,-23.5764425,nicolau de sousa queiros,7391712.33,333043.94
apartamento,Itacema,Itaim Bibi,122,145,3,1,,-46.6744636,-23.5796575,itacema,7391310.93,329123.24
apartamento,Jesuíno Arruda,Itaim Bibi,21,104,2,1,,-46.6731837,-23.5815316,jesuino arruda,7391104.92,329256.31
apartamento,Tucuna,Perdizes,11,74,2,1,650000.0,-46.6827474,-23.5310009,tucuna,7396689.27,328214.47
apartamento,Cidade de Rio Pardo,Vila Andrade,272A,250,4,3,1500000.0,-46.7393447,-23.629138,cidade de rio pardo,7385752.36,322567.48
apartamento,Dona Helena Pereira de Moraes,Vila Andrade,134,142,3,3,1090000.0,-46.7258479,-23.6345426,dona helena pereira de moraes,7385170.54,323951.82
apartamento,Imaculada Conceição,Santa Cecília,32,73,2,1,630000.0,-46.6535957,-23.5385183,imaculada conceicao,7395891.41,331200.63
apartamento,Piracema,Santana,31,57,2,1,360000.0,-46.6369504,-23.4901694,piracema,7401264.96,332839.05
apartamento,Brigadeiro Luís Antônio,República,122,65,2,0,420000.0,-46.6389669,-23.5551806,brigadeiro luis antonio,7394063.39,332715.31
apartamento,Ângelo Bertini,Sacomã,134,68,3,2,400000.0,-46.6123615,-23.6551933,angelo bertini,7383018.97,335556.18
apartamento,Hilário de Gouveia,Copacabana,201,118,3,0,1350000.0,-43.18470613,-22.9673449,hilario de gouveia,7458944.51,686100.61
apartamento,Joaquim Ferreira,Vila Romana,1606,40,1,1,465000.0,-46.6827043,-23.5232852,joaquim ferreira,7397543.75,328208.85
apartamento,Campos Vergueiro,Lapa,146,60,2,1,,-46.715409,-23.511386,campos vergueiro,7398821.95,324853.52
apartamento,Oscar Monteiro de Barros,Vila Andrade,142,311,3,4,1000000.0,-46.7357987,-23.6184983,oscar monteiro de barros,7386935.04,322914.98
apartamento,João Arruda,Perdizes,81,94,3,2,780000.0,-46.6731534,-23.5428334,joao arruda,7395390.4,329209.36
apartamento,Campo Largo,Água Rasa,112.B,80,3,2,530000.0,-46.5839088,-23.5673602,campo largo,7392777.86,338350.84
apartamento,João Arruda,Perdizes,62,131,2,2,640000.0,-46.6741797,-23.5423136,joao arruda,7395446.74,329103.91
apartamento,Demóstenes Batista Figueira Marques,Cambuci,104,59,2,1,280000.0,-46.623309,-23.558159,demostenes batista figueira marques,7393751.76,334317.5
apartamento,Joaquina Ramalho,Vila Guilherme,44,47,1,1,265000.0,-46.6033143,-23.5031961,joaquina ramalho,7399861.16,336290.6
apartamento,Newton Prado,Bom Retiro,11,63,3,1,405000.0,-46.6419693,-23.5216531,newton prado,7397772.67,332366.3
apartamento,Pedroso Alvarenga,Itaim Bibi,31,173,3,2,,-46.6732821,-23.5804319,pedroso alvarenga,7391226.59,329244.84
apartamento,Coronel Francisco Inácio,Sacomã,91,55,2,1,400000.0,-46.6004947,-23.6076655,coronel francisco inacio,7388295.73,336707.73
apartamento,Arnaldo João Semeraro,Sacomã,91,116,3,1,330000.0,-46.5991976,-23.648552,arnaldo joao semeraro,7383769.52,336890.76
apartamento,Hélio Pellegrino,Vila Nova Conceição,71,126,4,3,,-46.6653226,-23.5972439,helio pellegrino,7389374.3,330078.91
apartamento,Maria José da Conceição,Vila Andrade,92,68,3,1,440000.0,-46.7389441,-23.6324475,maria jose da conceicao,7385386.35,322612.81
apartamento,Padre Antônio José dos Santos,Brooklin,51,172,3,2,1600000.0,-46.6817543,-23.6143234,padre antonio jose dos santos,7387463.28,328424.21
apartamento,Novo Cancioneiro,Brooklin,84,242,3,2,2270000.0,-46.690185,-23.6239775,novo cancioneiro,7386384.03,327576.56
apartamento,Ourânia,Vila Madalena,14,72,2,1,680000.0,-46.6974516,-23.5525556,ourania,7394284.6,326741.32
apartamento,Marie Nader Calfat,Vila Andrade,141,147,4,3,690000.0,-46.729662,-23.6284487,marie nader calfat,7385840.69,323554.5
apartamento,Condillac,Chacara Klabin,121,160,2,3,1790000.0,-46.6250238,-23.5905251,condillac,7390165.61,334183.11
apartamento,Forte William,Vila Andrade,201,350,3,5,2500000.0,-46.73,-23.6366667,forte william,7384930.18,323531.03
apartamento,Ouro Branco,Jardim Paulista,151,87,2,1,,-46.6623972,-23.5716676,ouro branco,7392210.08,330344.57
apartamento,Alberto de Campos,Ipanema,301,210,2,2,4200000.0,-43.20513838,-22.98099854,alberto de campos,7457458.31,683986.96
apartamento,Itacema,Itaim Bibi,31,113,3,2,,-46.6727459,-23.5795101,itacema,7391329.31,329298.38
apartamento,Graúna,Moema Pássaros,33,110,3,1,,-46.6709769,-23.6014379,grauna,7388903.12,329507.29
apartamento,Judite Anderson,Sacomã,81,63,3,2,330000.0,-46.6014485,-23.6323471,judite anderson,7385561.45,336641.02
apartamento,Braz Leme,Santana,51,100,3,1,750000.0,-46.6370507,-23.5036806,braz leme,7399768.64,332845.86
apartamento,Café,Jabaquara,74,45,1,1,550000.0,-46.6359511,-23.6324085,cafe,7385514.77,333120.94
apartamento,Deputado Laércio Corte,Vila Andrade,221,244,4,4,1600000.0,-46.723639,-23.628296,deputado laercio corte,7385865.02,324168.84
apartamento,Vicente Fernandes Pinto,Cursino,133,63,2,1,390000.0,-46.6233085,-23.6311381,vicente fernandes pinto,7385670.17,334409.22
apartamento,Campinas,Bela Vista,63,40,1,1,370596.0,-46.6505715,-23.5633338,campinas,7393146.92,331541.04
apartamento,Bartira,Perdizes,162,97,3,1,840000.0,-46.6726744,-23.538126,bartira,7395912.26,329252.18
apartamento,Apiacás,Perdizes,92,88,2,2,950000.0,-46.6792689,-23.5379238,apiacas,7395926.79,328578.62
apartamento,Cabo Verde,Vila Olímpia,83,70,2,1,675000.0,-46.6781416,-23.6048335,cabo verde,7388518.53,328780.53
apartamento,Dona Carolina,Aclimação,2101,270,3,3,3950000.0,-46.631487,-23.583747,dona carolina,7390908.7,333514.93
apartamento,João Antônio de Oliveira,Mooca,303,110,3,2,980000.0,-46.606369,-23.5564048,joao antonio de oliveira,7393965.5,336044.61
apartamento,Cayowaá,Sumaré,71,110,3,1,905000.0,-46.687263,-23.543344,cayowaa,7395316.97,327769.47
apartamento,Boqueirão,Cursino,17,111,3,2,795000.0,-46.615916,-23.621516,boqueirao,7386744.25,335151.41
apartamento,Lorena,Jardim América,101,117,3,1,1300000.0,-46.6695811,-23.560612,lorena,7393425.85,329597.01
apartamento,Curuena,Vila Formosa,81,60,2,1,320000.0,-46.5334508,-23.5745267,curuena,7392040.31,343509.79
apartamento,Copacabana,Santana,72,105,3,2,780000.0,-46.6392295,-23.4925009,copacabana,7401004.12,332609.22
apartamento,Campinas,Jardim Paulista,91,335,4,2,3925000.0,-46.6604119,-23.5730996,campinas,7392053.85,330549.06
apartamento,Mofarrej,Vila Leopoldina,163,94,2,2,790000.0,-46.7383476,-23.5254937,mofarrej,7397231.46,322529.88
apartamento,Cravinhos,Jardim América,24,85,2,1,,-46.6623206,-23.569368,cravinhos,7392464.83,330349.43
apartamento,Ministro Rocha Azevedo,Jardim América,114,128,3,1,,-46.6635359,-23.5652045,ministro rocha azevedo,7392924.45,330220.03
apartamento,Brasões,Santo Amaro,32,135,3,2,1120000.0,-46.6880969,-23.6285881,brasoes,7385875.96,327795.65
apartamento,Raimundo Pereira de Magalhães,Lapa,32,134,3,2,1292500.0,-46.7133673,-23.515726,raimundo pereira de magalhaes,7398343.82,325067.76
apartamento,Paulo Sérgio de Macedo,Vila Sônia,24,78,3,2,480000.0,-46.7422963,-23.6097355,paulo sergio de macedo,7387897.39,322240.13
apartamento,Karl Richter,Vila Andrade,151,280,4,4,1600000.0,-46.7416865,-23.6184405,karl richter,7386934.13,322314.1
apartamento,Afonso de Freitas,Paraíso,81,191,4,3,1730000.0,-46.6480259,-23.5767064,afonso de freitas,7391669.04,331817.93
apartamento,José Gonçalves,Vila Andrade,35,51,2,1,360000.0,-46.7396515,-23.624675,jose goncalves,7386246.23,322530.16
apartamento,Coriolano,Vila Romana,61,68,2,1,520000.0,-46.6953936,-23.5259447,coriolano,7397233.99,326916.59
apartamento,Lacerda Franco,Aclimação,21,124,3,1,615000.0,-46.6236332,-23.5685294,lacerda franco,7392602.99,334297.41
apartamento,Germano Ulbrich,Vila Andrade,71,97,2,2,600000.0,-46.734473,-23.636014,germano ulbrich,7384996.93,323073.79
apartamento,Abdo Ambuba,Vila Andrade,51,223,4,4,900000.0,-46.7365953,-23.6241842,abdo ambuba,7386304.37,322841.34
apartamento,Toledo Barbosa,Belém,1206,68,2,1,490000.0,-46.5863071,-23.5413829,toledo barbosa,7395651.79,338074.2
apartamento,Genebra,República,42,121,3,0,745000.0,-46.6396411,-23.5512566,genebra,7394497.14,332641.51
apartamento,Lino Coutinho,Ipiranga,13,87,3,1,697500.0,-46.6030542,-23.5853615,lino coutinho,7390762.7,336418.88
apartamento,Vereador Abel Ferreira,Água Rasa,64,65,3,2,490000.0,-46.561405,-23.564148,vereador abel ferreira,7393158.78,340644.03
apartamento,Piauí,Higienópolis,72,83,2,1,845000.0,-46.6531602,-23.5477427,piaui,7394870.42,331256.87
apartamento,Fernão Cardim,Jardim Paulista,31,178,3,3,,-46.6539463,-23.568214,fernao cardim,7392602.52,331202.77
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,21,177,3,1,1380000.0,-46.6565191,-23.5718296,joaquim eugenio de lima,7392199.09,330944.78
apartamento,Visconde de Inhomerim,Mooca,62,62,2,1,410000.0,-46.5952761,-23.561392,visconde de inhomerim,7393425.88,337183.16
apartamento,Luís Coelho,Bela Vista,43,40,1,1,380000.0,-46.6583132,-23.557152,luis coelho,7393822.36,330742.84
apartamento,Barão de Melgaço,Morumbi,31,115,3,2,1050000.0,-46.7066619,-23.6090994,barao de melgaco,7388011.68,325875.68
apartamento,Deputado Laércio Corte,Vila Andrade,101,446,5,6,3000000.0,-46.7244217,-23.6339447,deputado laercio corte,7385238.51,324096.53
apartamento,Copacabana,Santana,46,53,2,1,290000.0,-46.6396212,-23.4919905,copacabana,7401060.19,332568.57
apartamento,Capitão Pinto Ferreira,Jardim Paulista,51,135,3,1,,-46.6546978,-23.5717729,capitao pinto ferreira,7392207.52,331130.62
apartamento,João Simões de Souza,Vila Andrade,14,58,2,1,340000.0,-46.7440735,-23.6244046,joao simoes de souza,7386270.68,322078.59
apartamento,Franca,Jardim América,23,99,2,2,1080000.0,-46.6659801,-23.5597529,franca,7393525.26,329963.51
apartamento,Bartolomeu Feio,Brooklin,113,67,2,1,594000.0,-46.6839682,-23.6199305,bartolomeu feio,7386839.69,328205.61
apartamento,Pernambuco,Higienópolis,11,270,3,2,2800000.0,-46.660527,-23.5435,pernambuco,7395331.56,330499.33
apartamento,Cursino,Sacomã,97A,64,3,1,380000.0,-46.6151747,-23.657315,cursino,7382780.77,335271.87
apartamento,General Chagas Santos,Saúde,83,32,0,1,395000.0,-46.63305,-23.6183395,general chagas santos,7387076.15,333399.13
apartamento,Campo Largo,Água Rasa,211,147,3,3,1200000.0,-46.5775852,-23.5656571,campo largo,7392973.57,338994.24
apartamento,Viradouro,Itaim Bibi,23,90,3,1,,-46.6806869,-23.5855672,viradouro,7390649.05,328495.72
apartamento,Maranhão,Higienópolis,181,180,3,4,3000000.0,-46.6564878,-23.5450386,maranhao,7395165.95,330913.68
apartamento,José Maria Lisboa,Jardim Paulista,1012,25,1,1,295000.0,-46.6574533,-23.5686542,jose maria lisboa,7392549.63,330845.35
apartamento,Tabapuã,Itaim Nobre,101,162,3,2,,-46.6865382,-23.5859859,tabapua,7390595.66,327899.06
apartamento,Melo Alves,Jardim América,72,110,2,1,,-46.6693174,-23.5601584,melo alves,7393476.39,329623.35
apartamento,São Paulo Paraná,Raposo Tavares,41D,108,3,2,699000.0,-46.805219,-23.5909471,sao paulo parana,7389898.49,315792.68
apartamento,Franca,Jardim América,101,148,2,1,1560000.0,-46.6617864,-23.5634523,franca,7393120.57,330396.36
apartamento,Coronel José Pires de Andrade,Sacomã,213,50,2,1,320000.0,-46.6053955,-23.6207888,coronel jose pires de andrade,7386836.88,336223.95
apartamento,Deputado Laércio Corte,Vila Andrade,62,143,3,2,500000.0,-46.7262782,-23.6224551,deputado laercio corte,7386508.61,323891.74
apartamento,Cardoso de Almeida,Perdizes,73,135,3,1,950000.0,-46.6700744,-23.540159,cardoso de almeida,7395690.22,329520.27
apartamento,General Mac Arthur,Jaguaré,31,54,2,1,415000.0,-46.7479013,-23.5559136,general mac arthur,7393850.82,321595.38
apartamento,Mercedes Salano Castineiras,Sacomã,14,57,2,1,285000.0,-46.5917757,-23.6314481,mercedes salano castineiras,7385672.03,337626.78
apartamento,Ciridião Buarque,Vila Romana,44A,43,1,1,575000.0,-46.6914641,-23.5359119,ciridiao buarque,7396134.95,327330.85
apartamento,Jamaris,Moema Índios,16,60,1,1,695000.0,-46.6586347,-23.6071636,jamaris,7388283.72,330774.18
apartamento,Luís Rocha Miranda,Jabaquara,63,72,3,2,585000.0,-46.6471146,-23.6372002,luis rocha miranda,7384971.05,331988.09
apartamento,Urussuí,Itaim Bibi,162,80,2,1,,-46.67612,-23.5864655,urussui,7390555.03,328963.0
apartamento,Mofarrej,Vila Leopoldina,84,70,1,1,560000.0,-46.7437917,-23.5342272,mofarrej,7396257.54,321985.72
apartamento,Cônego Eugênio Leite,Pinheiros,12,128,3,1,,-46.6806726,-23.5637221,conego eugenio leite,7393068.2,328468.79
apartamento,Fiandeiras,Vila Olímpia,21,48,0,1,1760000.0,-46.68056991,-23.59587948,fiandeiras,7389507.2,328521.07
apartamento,Cayowaá,Sumaré,121,165,3,1,1230000.0,-46.6876252,-23.5435828,cayowaa,7395290.09,327732.81
apartamento,Guarapiranga,Jardim São Luís,41,45,2,1,290000.0,-46.734537,-23.6736734,guarapiranga,7380826.32,323117.94
apartamento,Cardoso de Almeida,Perdizes,41,126,3,2,1100000.0,-46.6692787,-23.5391853,cardoso de almeida,7395799.0,329600.25
apartamento,Marie Nader Calfat,Vila Andrade,11B,36,0,1,269000.0,-46.7304217,-23.6268047,marie nader calfat,7386021.81,323474.78
apartamento,Franca,Jardim Paulista,102,172,3,2,,-46.6568647,-23.5676481,franca,7392661.74,330904.15
apartamento,Ourives,Sacomã,102,64,2,1,240000.0,-46.6100425,-23.6545883,ourives,7383088.63,335791.98
apartamento,Trajano Reis,Vila Sônia,93,68,3,1,390000.0,-46.7406301,-23.5880727,trajano reis,7390298.47,322380.98
apartamento,Glicério,Sé,811,45,2,1,325000.0,-46.6285289,-23.5552938,glicerio,7394063.0,333781.03
apartamento,Coronel Irineu de Castro,Vila Formosa,12,85,2,1,451000.0,-46.566851,-23.5556407,coronel irineu de castro,7394094.77,340077.82
apartamento,Mere Marie Anais de Sion,Tucuruvi,1,96,3,2,430000.0,-46.6063268,-23.470324,mere marie anais de sion,7403497.86,335942.27
apartamento,São Vicente de Paulo,Santa Cecília,111E,104,2,1,900000.0,-46.6553313,-23.5361625,sao vicente de paulo,7396150.24,331020.41
apartamento,José Galante,Vila Andrade,131,80,1,2,640000.0,-46.7335401,-23.6184246,jose galante,7386946.0,323145.35
apartamento,Sócrates,Campo Grande,134B,170,4,2,940000.0,-46.6908706,-23.6582523,socrates,7382587.55,327551.54
apartamento,Franca,Jardim Paulista,81,100,3,1,,-46.6565795,-23.5677442,franca,7392651.44,330933.38
