tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,lugares_alimentacao,lugares_servicos,outros,lugares_comercio,lugares_cultura,lugares_saude,lugares_educacao,lugares_religiosos,lugares_parques,lugares_estadios,lugares_turismo,lugares_metro_trem,lugares_transporte
apartamento,Franca,Jardim América,132,174,3,1,0.0,-46.664997799999995,-23.5607855,franca,7393412.08,330065.11,337.0,95.0,11.0,144.0,388.0,66.0,91.0,65.0,160.0,0.0,285.0,380.0,0.0
apartamento,Leonardo da Vinci,Jabaquara,23,68,2,1,470000.0,-46.63941320000001,-23.6408167,leonardo da vinci,7384579.6,332778.4,9.0,23.0,4.0,25.0,0.0,4.0,0.0,23.0,0.0,0.0,14.0,89.0,2.0
apartamento,Conde Prates,Mooca,33,67,2,1,550000.0,-46.593604,-23.56781,conde prates,7392717.07,337361.75,25.0,10.0,0.0,13.0,0.0,13.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0
apartamento,Pasteur,Botafogo,602,263,3,2,2000000.0,-43.17811285,-22.95034754,pasteur,7460818.39,686800.06,51.0,58.0,13.0,72.0,31.0,29.0,45.0,48.0,45.0,4.0,5.0,22.0,0.0
apartamento,Raul Pompéia,Vila Romana,31,175,3,2,1115000.0,-46.6890707,-23.532227600000002,raul pompeia,7396545.83,327570.42,73.0,36.0,4.0,47.0,14.0,8.0,0.0,68.0,8.0,77.0,0.0,0.0,0.0
apartamento,José Maria Lisboa,Jardim Paulista,11,94,2,1,1210000.0,-46.6556607,-23.5699535,jose maria lisboa,7392407.87,331030.0,298.0,219.0,82.0,265.0,294.0,75.0,0.0,38.0,169.0,160.0,97.0,170.0,0.0
apartamento,Domingos Leme,Vila Nova Conceição,61,192,3,3,3987486.0,-46.6704153,-23.5934147,domingos leme,7389792.28,329554.23,215.0,29.0,0.0,21.0,25.0,47.0,86.0,78.0,98.0,0.0,197.0,0.0,0.0
apartamento,Marquês de Itu,República,141,37,1,1,300000.0,-46.6461661,-23.5440863,marques de itu,7395283.54,331966.26,301.0,62.0,92.0,346.0,246.0,25.0,364.0,108.0,56.0,0.0,626.0,360.0,0.0
apartamento,Djalma Bento,Campo Grande,71,86,3,1,550000.0,-46.681401799999996,-23.6663107,djalma bento,7381706.56,328527.95,32.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
apartamento,Bandeira Paulista,Itaim Bibi,92,120,2,1,1595000.0,-46.67697929999999,-23.5799421,bandeira paulista,7391276.41,328866.84,91.0,101.0,5.0,46.0,230.0,50.0,18.0,77.0,2.0,0.0,0.0,0.0,0.0
apartamento,Cardoso de Melo,Vila Olímpia,74,74,2,2,1067000.0,-46.677437700000006,-23.602120499999998,cardoso de melo,7388819.82,328848.84,154.0,48.0,0.0,74.0,4.0,34.0,52.0,83.0,16.0,1.0,2.0,82.0,0.0
apartamento,Ouro Branco,Jardim Paulista,81,364,5,3,3500000.0,-46.6623503,-23.571437699999997,ouro branco,7392235.6,330349.06,334.0,157.0,81.0,209.0,301.0,39.0,0.0,27.0,34.0,160.0,1.0,85.0,0.0
apartamento,Padre João Manuel,Jardim América,33,154,3,1,0.0,-46.6645099,-23.5639176,padre joao manuel,7393065.81,330118.95,344.0,98.0,11.0,189.0,395.0,71.0,90.0,57.0,159.0,0.0,285.0,299.0,0.0
apartamento,São Francisco de Assis,São Domingos,4A,93,2,1,430000.0,-46.73921179999999,-23.4870542,sao francisco de assis,7401487.25,322390.08,8.0,4.0,1.0,3.0,0.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0
apartamento,Pará,Higienópolis,111,167,3,2,0.0,-46.659584499999994,-23.5490704,para,7394715.81,330602.69,243.0,72.0,1.0,211.0,206.0,109.0,49.0,55.0,216.0,84.0,97.0,252.0,96.0
apartamento,Manuel de Almeida,Vila Guilherme,141,110,3,2,745000.0,-46.6011802,-23.504178600000003,manuel de almeida,7399754.79,336509.76,30.0,18.0,0.0,4.0,0.0,7.0,15.0,44.0,3.0,0.0,0.0,0.0,0.0
apartamento,Carlos Weber,Vila Leopoldina,113,116,4,3,1060000.0,-46.72755120000001,-23.5310824,carlos weber,7396625.87,323639.78,74.0,34.0,8.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
apartamento,Borges Lagoa,Vila Clementino,101,233,4,4,1750000.0,-46.6459781,-23.5970653,borges lagoa,7389416.92,332052.87,68.0,54.0,3.0,38.0,125.0,72.0,155.0,53.0,2.0,0.0,0.0,295.0,3.0
apartamento,Cláudio,Vila Romana,181,113,2,2,900000.0,-46.6907584,-23.5246801,claudio,7397379.62,327388.24,45.0,24.0,5.0,22.0,16.0,8.0,14.0,63.0,20.0,75.0,0.0,0.0,0.0
apartamento,Lorena,Jardim América,96,39,1,1,580000.0,-46.6636685,-23.566378600000004,lorena,7392794.28,330208.0,342.0,114.0,18.0,188.0,329.0,92.0,41.0,40.0,160.0,0.0,188.0,214.0,0.0
apartamento,Guaramomis,Moema Índios,221,628,4,8,5495000.0,-46.6571815,-23.6098875,guaramomis,7387983.79,330925.96,79.0,68.0,1.0,52.0,4.0,81.0,20.0,65.0,12.0,0.0,1.0,59.0,0.0
apartamento,Santo Egídio,Santana,58,60,2,1,280000.0,-46.639761,-23.4903812,santo egidio,7401238.23,332552.26,22.0,23.0,0.0,15.0,10.0,8.0,9.0,23.0,32.0,0.0,0.0,0.0,0.0
apartamento,Melo Alves,Jardim América,102,187,3,3,0.0,-46.671805299999995,-23.5621557,melo alves,7393252.25,329371.95,202.0,45.0,5.0,47.0,213.0,34.0,89.0,58.0,3.0,0.0,163.0,294.0,0.0
apartamento,Humberto I,Vila Mariana,14,89,2,2,0.0,-46.6432682,-23.580537300000003,humberto i,7391250.39,332308.41,250.0,47.0,11.0,61.0,172.0,52.0,75.0,87.0,17.0,0.0,0.0,314.0,18.0
apartamento,Raimundo Pereira de Magalhães,Lapa,114A,66,2,1,550000.0,-46.7138676,-23.5137837,raimundo pereira de magalhaes,7398558.3,325014.11,11.0,36.0,2.0,32.0,4.0,7.0,2.0,39.0,1.0,0.0,0.0,0.0,0.0
apartamento,Paes de Barros,Mooca,804,140,3,1,1005000.0,-46.5985842,-23.561358,paes de barros,7393425.88,336845.43,31.0,21.0,0.0,7.0,4.0,9.0,0.0,14.0,1.0,77.0,174.0,0.0,0.0
apartamento,Zuquim,Santana,401,97,2,0,375000.0,-46.6224973,-23.503403600000002,zuquim,7399816.18,334331.79,8.0,40.0,1.0,35.0,72.0,33.0,77.0,34.0,7.0,0.0,0.0,94.0,8.0
apartamento,Guaianases,República,58,52,2,0,220000.0,-46.6410531,-23.5401042,guaianases,7395730.5,332483.23,124.0,93.0,91.0,423.0,563.0,19.0,320.0,109.0,56.0,0.0,1064.0,445.0,0.0
apartamento,Aimberê,Perdizes,33,105,3,1,840000.0,-46.6802777,-23.5358501,aimbere,7396155.22,328472.93,68.0,54.0,3.0,66.0,28.0,28.0,22.0,40.0,15.0,301.0,14.0,0.0,0.0
apartamento,Pedro Doll,Santana,131,210,4,3,1600000.0,-46.6298656,-23.491506,pedro doll,7401125.17,333564.35,39.0,31.0,3.0,11.0,9.0,28.0,20.0,36.0,32.0,0.0,0.0,0.0,0.0
apartamento,Itapimirum,Vila Andrade,903,67,2,2,450000.0,-46.7336375,-23.6318957,itapimirum,7385454.04,323153.5,25.0,32.0,2.0,65.0,1.0,18.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0
apartamento,Luís Augusto de Queirós Aranha,Vila Madalena,51,120,3,1,1150000.0,-46.7090446,-23.5443245,luis augusto de queiros aranha,7395182.06,325546.92,62.0,19.0,8.0,2.0,4.0,7.0,76.0,26.0,1.0,0.0,0.0,0.0,0.0
apartamento,Guaranésia,Vila Maria,172,79,2,2,715000.0,-46.589986200000006,-23.517426500000003,guaranesia,7398300.47,337669.18,22.0,16.0,1.0,30.0,0.0,11.0,2.0,32.0,19.0,0.0,0.0,0.0,0.0
apartamento,Bandeirantes,Bom Retiro,61,99,3,1,460000.0,-46.6360464,-23.5275368,bandeirantes,7397128.03,332978.53,97.0,20.0,50.0,50.0,390.0,1.0,63.0,53.0,32.0,0.0,165.0,215.0,0.0
apartamento,Indiana,Brooklin,21,152,3,3,1460000.0,-46.682643799999994,-23.6122389,indiana,7387693.05,328330.73,42.0,103.0,0.0,8.0,7.0,25.0,0.0,63.0,27.0,1.0,0.0,48.0,0.0
apartamento,Pintassilgo,Moema Pássaros,95,45,1,1,580000.0,-46.6736119,-23.6037122,pintassilgo,7388648.12,329241.33,117.0,60.0,0.0,65.0,4.0,56.0,52.0,88.0,13.0,1.0,0.0,82.0,0.0
apartamento,Enéias Luís Carlos Barbanti,Freguesia do Ó,802B,47,2,1,320000.0,-46.6949922,-23.5037949,eneias luis carlos barbanti,7399687.35,326928.62,11.0,19.0,5.0,2.0,14.0,0.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0
apartamento,Vigário Albernaz,Cursino,73,65,2,1,380000.0,-46.623129999999996,-23.605365,vigario albernaz,7388524.45,334395.03,36.0,15.0,1.0,7.0,3.0,3.0,12.0,49.0,12.0,0.0,0.0,0.0,0.0
apartamento,Joaquim Guarani,Santo Amaro,121K,70,1,1,890000.0,-46.6933439,-23.6265296,joaquim guarani,7386097.59,327257.6,56.0,30.0,2.0,62.0,1.0,10.0,1.0,12.0,19.0,1.0,0.0,79.0,0.0
apartamento,Fábia,Vila Romana,51,172,4,3,1705000.0,-46.6986091,-23.526878600000003,fabia,7397126.69,326589.48,51.0,58.0,6.0,78.0,16.0,9.0,34.0,100.0,1.0,0.0,0.0,0.0,0.0
apartamento,Arapanés,Moema Pássaros,154,79,2,1,775500.0,-46.6645267,-23.604167899999997,arapanes,7388608.48,330169.06,143.0,75.0,0.0,80.0,17.0,91.0,29.0,81.0,55.0,0.0,1.0,141.0,0.0
apartamento,Aratãs,Moema Índios,71,85,2,1,790000.0,-46.661546,-23.6105168,aratas,7387908.93,330481.4,98.0,67.0,0.0,61.0,4.0,82.0,0.0,78.0,12.0,0.0,1.0,141.0,0.0
apartamento,Simão Velho,Freguesia do Ó,102,67,3,2,425000.0,-46.6920593,-23.497111899999997,simao velho,7400430.95,327219.43,9.0,24.0,1.0,3.0,0.0,1.0,0.0,18.0,5.0,0.0,0.0,1.0,0.0
apartamento,Ascencional,Vila Andrade,34B,64,2,2,355000.0,-46.7330715,-23.623692899999998,ascencional,7386363.15,323200.24,29.0,33.0,1.0,61.0,1.0,11.0,2.0,13.0,19.0,0.0,0.0,0.0,0.0
apartamento,Martim Francisco,Santa Cecília,6,96,2,0,445200.0,-46.6534196,-23.540209,martim francisco,7395704.39,331220.76,203.0,51.0,190.0,86.0,174.0,53.0,178.0,112.0,92.0,0.0,360.0,237.0,0.0
apartamento,Itacema,Itaim Bibi,51,106,2,1,1350000.0,-46.672958,-23.5792587,itacema,7391356.89,329276.4,73.0,57.0,2.0,34.0,186.0,75.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0
apartamento,Charles Spencer Chaplin,Vila Andrade,503B,48,1,1,300000.0,-46.735993,-23.623195000000003,charles spencer chaplin,7386414.67,322901.47,29.0,33.0,2.0,71.0,0.0,11.0,2.0,14.0,19.0,0.0,0.0,0.0,0.0
apartamento,Azevedo Marques,Santa Cecília,93,30,0,0,180000.0,-46.6570399,-23.5339608,azevedo marques,7396392.04,330843.14,90.0,43.0,105.0,81.0,44.0,26.0,45.0,67.0,68.0,0.0,0.0,153.0,0.0
apartamento,Anapurus,Moema Índios,21,125,3,2,1078000.0,-46.662169,-23.6118276,anapurus,7387763.04,330419.51,83.0,58.0,0.0,61.0,5.0,80.0,0.0,75.0,12.0,0.0,1.0,141.0,0.0
apartamento,França Pinto,Vila Mariana,61,145,3,2,1390000.0,-46.6433128,-23.5879285,franca pinto,7390431.84,332313.26,135.0,52.0,1.0,54.0,194.0,69.0,84.0,75.0,19.0,0.0,0.0,164.0,18.0
apartamento,Batataes,Jardim Paulista,112,167,3,2,0.0,-46.6564606,-23.5713018,batataes,7392257.61,330950.08,280.0,207.0,82.0,262.0,220.0,67.0,0.0,38.0,105.0,160.0,0.0,170.0,0.0
apartamento,Sumaré,Perdizes,13,100,2,0,650000.0,-46.6765239,-23.5312568,sumare,7396668.37,328850.26,79.0,64.0,4.0,101.0,24.0,29.0,35.0,33.0,67.0,301.0,96.0,9.0,0.0
apartamento,Hungara,Vila Romana,112,51,2,1,550000.0,-46.703339,-23.532025,hungara,7396551.04,326113.27,39.0,45.0,3.0,3.0,14.0,13.0,51.0,69.0,8.0,0.0,0.0,0.0,0.0
apartamento,Alfonso Bovero,Perdizes,81,115,3,1,1000000.0,-46.683578999999995,-23.537944,alfonso bovero,7395919.39,328138.58,64.0,54.0,2.0,23.0,19.0,24.0,0.0,45.0,51.0,0.0,0.0,75.0,0.0
apartamento,Fiandeiras,Vila Olímpia,91,65,1,1,560000.0,-46.678937100000006,-23.596907,fiandeiras,7389395.37,328689.05,202.0,96.0,8.0,65.0,4.0,47.0,52.0,64.0,11.0,1.0,2.0,0.0,0.0
apartamento,Altino Arantes,Vila Clementino,22,95,3,1,950000.0,-46.644346899999995,-23.6025714,altino arantes,7388809.09,332226.35,47.0,64.0,5.0,52.0,16.0,67.0,105.0,68.0,0.0,0.0,0.0,341.0,3.0
apartamento,Ouvidor Portugal,Cambuci,71,65,3,1,449000.0,-46.6131249,-23.568610500000002,ouvidor portugal,7392606.12,335370.15,26.0,15.0,0.0,2.0,10.0,1.0,0.0,22.0,3.0,0.0,169.0,0.0,0.0
apartamento,João Antônio de Oliveira,Mooca,141,121,3,2,950000.0,-46.603358,-23.5634139,joao antonio de oliveira,7393192.77,336360.67,22.0,21.0,0.0,3.0,5.0,6.0,0.0,5.0,0.0,0.0,254.0,28.0,0.0
apartamento,Amália Cerelo Godespoti,Cidade Ademar,54,67,2,1,350000.0,-46.6721676,-23.6651087,amalia cerelo godespoti,7381850.74,329468.29,17.0,8.0,2.0,4.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
apartamento,Baronesa de Itu,Santa Cecília,101,212,3,2,1870000.0,-46.6607927,-23.5379428,baronesa de itu,7395946.65,330465.08,177.0,53.0,106.0,80.0,64.0,34.0,55.0,61.0,213.0,0.0,82.0,82.0,0.0
apartamento,Arnaldo João Semeraro,Sacomã,32,62,2,1,300000.0,-46.6005384,-23.6504801,arnaldo joao semeraro,7383554.47,336756.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
apartamento,Elísio Teixeira Leite,Freguesia do Ó,54,62,2,1,400000.0,-46.7006343,-23.4837551,elisio teixeira leite,7401899.75,326326.13,5.0,9.0,0.0,1.0,0.0,1.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0
apartamento,Rocha,Bela Vista,34,45,1,0,270000.0,-46.6498265,-23.5565201,rocha,7393902.34,331608.4,398.0,248.0,20.0,337.0,441.0,164.0,97.0,108.0,311.0,0.0,189.0,169.0,96.0
apartamento,Latif Fakhouri,Jabaquara,33,68,2,1,380000.0,-46.6659483,-23.6509807,latif fakhouri,7383422.71,330084.41,15.0,10.0,0.0,9.0,1.0,5.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0
apartamento,Togo,Vila Maria,62,47,2,1,320000.0,-46.578634,-23.5058329,togo,7399597.09,338814.28,6.0,20.0,0.0,14.0,0.0,4.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0
apartamento,Constante Ramos,Copacabana,501,242,4,0,2000000.0,-43.188188000000004,-22.9744177,constante ramos,7458165.69,685733.9,70.0,71.0,14.0,84.0,12.0,52.0,10.0,91.0,8.0,0.0,12.0,22.0,0.0
apartamento,Antônio Ribeiro de Morais,Limão,123,62,3,1,380000.0,-46.6818486,-23.4910682,antonio ribeiro de morais,7401112.48,328254.44,11.0,8.0,0.0,0.0,1.0,3.0,10.0,23.0,5.0,0.0,0.0,0.0,0.0
apartamento,Miguel Lemos,Copacabana,702,279,4,1,3200000.0,-43.19381422,-22.97701507,miguel lemos,7457885.18,685153.47,108.0,76.0,21.0,76.0,45.0,58.0,17.0,70.0,44.0,0.0,12.0,22.0,0.0
apartamento,Natingui,Vila Madalena,22,132,2,3,1500000.0,-46.6950018,-23.548057,natingui,7394785.73,326985.53,107.0,32.0,2.0,16.0,43.0,5.0,16.0,29.0,31.0,0.0,161.0,75.0,6.0
apartamento,Canário,Moema Pássaros,42,57,2,1,0.0,-46.6684052,-23.602680399999997,canario,7388768.59,329771.34,159.0,71.0,0.0,70.0,18.0,95.0,54.0,118.0,77.0,0.0,96.0,141.0,0.0
apartamento,Soares Cabral,Laranjeiras,601,114,3,0,750000.0,-43.18617921,-22.93575011,soares cabral,7462445.12,685992.76,42.0,47.0,14.0,47.0,16.0,25.0,26.0,40.0,11.0,5.0,13.0,22.0,0.0
apartamento,Rego Freitas,República,501,56,1,0,449000.0,-46.6466083,-23.5447388,rego freitas,7395210.76,331921.95,313.0,79.0,92.0,345.0,243.0,31.0,349.0,117.0,56.0,0.0,537.0,360.0,0.0
apartamento,João Antônio de Oliveira,Mooca,403,110,3,2,930000.0,-46.606369,-23.5564048,joao antonio de oliveira,7393965.5,336044.61,20.0,20.0,0.0,2.0,45.0,5.0,23.0,13.0,105.0,77.0,168.0,110.0,0.0
apartamento,Itaúna,Vila Maria,144,49,2,1,367000.0,-46.5886259,-23.513511899999997,itauna,7398735.5,337803.29,17.0,16.0,1.0,29.0,0.0,13.0,2.0,38.0,9.0,0.0,0.0,0.0,0.0
apartamento,Mourato Coelho,Vila Madalena,32,82,2,2,1209130.0,-46.692673600000006,-23.5558719,mourato coelho,7393923.12,327233.45,130.0,40.0,3.0,29.0,99.0,11.0,131.0,36.0,39.0,0.0,266.0,0.0,6.0
apartamento,Guanabara,Cursino,224,94,2,2,1040000.0,-46.6102948,-23.6099466,guanabara,7388031.9,335710.53,9.0,28.0,1.0,9.0,3.0,3.0,11.0,20.0,12.0,0.0,0.0,73.0,4.0
apartamento,Míriam,Chacara Klabin,14,75,2,1,440000.0,-46.6182101,-23.5841828,miriam,7390875.82,334870.57,8.0,10.0,1.0,2.0,144.0,3.0,8.0,21.0,15.0,0.0,0.0,0.0,0.0
apartamento,Princesa Isabel,Campo Belo,21,85,3,2,0.0,-46.6848311,-23.6243523,princesa isabel,7386348.97,328123.34,36.0,102.0,1.0,9.0,7.0,12.0,1.0,40.0,7.0,2.0,0.0,93.0,0.0
apartamento,Sérgio Martins Blumer Bastos,Campo Limpo,53,60,2,1,290000.0,-46.7683692,-23.651494800000002,sergio martins blumer bastos,7383240.12,319636.67,7.0,10.0,1.0,4.0,1.0,3.0,2.0,8.0,3.0,0.0,0.0,17.0,3.0
apartamento,Tiagem,Jaguaré,21,78,3,1,350000.0,-46.7473681,-23.5468962,tiagem,7394850.1,321637.65,7.0,9.0,1.0,29.0,0.0,4.0,0.0,16.0,3.0,0.0,41.0,0.0,0.0
apartamento,Júlio Mesquita,República,112,53,2,0,513000.0,-46.6421586,-23.541001899999998,julio mesquita,7395629.79,332371.5,151.0,89.0,91.0,400.0,496.0,21.0,361.0,106.0,77.0,0.0,1161.0,527.0,0.0
apartamento,Lópes Quintas,Jardim Botânico,109,56,2,1,900000.0,-43.22187427,-22.96412734,lopes quintas,7459347.46,682293.65,18.0,17.0,1.0,2.0,20.0,7.0,9.0,13.0,22.0,0.0,4.0,0.0,0.0
apartamento,Sarutaiá,Jardim Paulista,82,137,3,1,0.0,-46.653600399999995,-23.569786399999998,sarutaia,7392428.8,331240.09,322.0,231.0,86.0,282.0,334.0,128.0,0.0,78.0,180.0,160.0,194.0,170.0,0.0
apartamento,Diego de Castilho,Vila Andrade,703,76,2,2,590000.0,-46.7211784,-23.6281747,diego de castilho,7385881.48,324419.74,7.0,3.0,5.0,9.0,3.0,3.0,1.0,3.0,42.0,0.0,0.0,0.0,0.0
apartamento,Alvorada,Vila Olímpia,11,62,2,1,500000.0,-46.6824623,-23.6003719,alvorada,7389007.44,328333.79,187.0,71.0,2.0,86.0,2.0,40.0,52.0,82.0,16.0,1.0,2.0,61.0,0.0
apartamento,Ocarina,Jabaquara,23,56,2,1,350000.0,-46.6345446,-23.6443921,ocarina,7384189.36,333279.63,2.0,12.0,2.0,20.0,2.0,2.0,0.0,13.0,1.0,0.0,14.0,37.0,2.0
apartamento,José Fernandes Caldas,Sacomã,71,46,2,1,349000.0,-46.6001531,-23.648174800000003,jose fernandes caldas,7383810.2,336792.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
apartamento,Martins Fontes,República,11,258,4,0,1260000.0,-46.6444398,-23.5493266,martins fontes,7394705.26,332149.16,367.0,128.0,127.0,271.0,255.0,27.0,436.0,132.0,113.0,0.0,1177.0,371.0,96.0
apartamento,Marquês Olinda,Ipiranga,14,56,2,1,525000.0,-46.6116023,-23.6001767,marques olinda,7389112.3,335564.92,11.0,17.0,0.0,7.0,7.0,6.0,9.0,34.0,5.0,0.0,0.0,186.0,4.0
apartamento,Augusta,Bela Vista,42,99,2,1,0.0,-46.648213399999996,-23.55074,augusta,7394544.32,331765.71,435.0,130.0,92.0,258.0,303.0,64.0,265.0,119.0,133.0,0.0,537.0,289.0,96.0
apartamento,José da Silva Ribeiro,Vila Andrade,11,100,3,2,500000.0,-46.7397535,-23.623833899999997,jose da silva ribeiro,7386339.25,322518.62,38.0,30.0,1.0,52.0,0.0,11.0,2.0,13.0,19.0,0.0,0.0,0.0,0.0
apartamento,Carlos Weber,Vila Leopoldina,11,172,4,3,1700000.0,-46.732746999999996,-23.5253036,carlos weber,7397259.42,323101.52,35.0,32.0,0.0,6.0,1.0,6.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0
apartamento,Tabajaras,Mooca,154,112,3,2,920000.0,-46.60137,-23.5617015,tabajaras,7393384.67,336561.48,26.0,22.0,0.0,4.0,4.0,7.0,0.0,13.0,1.0,77.0,254.0,28.0,0.0
apartamento,Tapinas,Itaim Bibi,7,163,2,2,1680000.0,-46.6777612,-23.581061,tapinas,7391151.57,328788.48,94.0,107.0,11.0,46.0,231.0,51.0,18.0,77.0,1.0,0.0,0.0,0.0,0.0
apartamento,Cayowaá,Perdizes,22,72,2,1,560000.0,-46.680178000000005,-23.533948000000002,cayowaa,7396365.98,328480.64,68.0,65.0,4.0,98.0,20.0,29.0,22.0,41.0,26.0,301.0,14.0,0.0,0.0
apartamento,Nove de Julho,República,68,48,1,0,320000.0,-46.6429464,-23.5501903,nove de julho,7394611.36,332302.72,372.0,161.0,127.0,284.0,413.0,30.0,460.0,157.0,114.0,1.0,1279.0,593.0,96.0
apartamento,Bento de Barros,Raposo Tavares,44,64,2,1,270000.0,-46.79741,-23.60416,bento de barros,7388445.25,316608.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apartamento,Bandeira Paulista,Itaim Bibi,53,91,2,1,0.0,-46.6768292,-23.580382699999998,bandeira paulista,7391227.8,328882.73,91.0,101.0,9.0,46.0,230.0,51.0,18.0,77.0,2.0,0.0,0.0,0.0,0.0
apartamento,Jandira,Moema Índios,71,120,3,2,1230000.0,-46.662856899999994,-23.606188500000002,jandira,7388386.7,330342.06,131.0,69.0,0.0,79.0,16.0,83.0,0.0,87.0,12.0,0.0,1.0,141.0,0.0
apartamento,Conselheiro Moreira de Barros,Santana,132,120,3,3,1100000.0,-46.6370297,-23.4889842,conselheiro moreira de barros,7401396.12,332829.46,24.0,22.0,1.0,15.0,5.0,12.0,20.0,28.0,9.0,0.0,0.0,0.0,0.0
apartamento,Ernest Renam,Morumbi,303,83,2,1,250000.0,-46.724283299999996,-23.6111567,ernest renam,7387762.28,324080.21,15.0,8.0,90.0,3.0,4.0,1.0,27.0,30.0,2.0,0.0,0.0,0.0,0.0
apartamento,Alcantarilla,Vila Andrade,81,98,3,2,600000.0,-46.731188,-23.634279,alcantarilla,7385193.14,323406.62,24.0,40.0,2.0,65.0,1.0,17.0,0.0,9.0,38.0,0.0,0.0,0.0,0.0
apartamento,Barão da Torre,Ipanema,0,78,2,1,1069000.0,-43.19747242,-22.98360745,barao da torre,7457159.76,684769.41,97.0,50.0,27.0,71.0,51.0,30.0,17.0,62.0,31.0,0.0,32.0,33.0,0.0
apartamento,Pensilvânia,Brooklin,21,82,3,1,690000.0,-46.68311729999999,-23.614123199999998,pensilvania,7387483.82,328284.87,42.0,103.0,0.0,9.0,7.0,16.0,0.0,57.0,19.0,1.0,0.0,48.0,0.0
apartamento,Aluísio Azevedo,Santana,72,98,3,2,650000.0,-46.636491799999995,-23.4974421,aluisio azevedo,7400460.13,332895.07,38.0,27.0,1.0,5.0,10.0,15.0,11.0,26.0,26.0,0.0,0.0,0.0,0.0
apartamento,Barão do Bananal,Vila Romana,161,199,2,3,2390000.0,-46.6853354,-23.528564499999998,barao do bananal,7396955.97,327947.05,57.0,46.0,6.0,60.0,13.0,16.0,0.0,48.0,30.0,365.0,0.0,0.0,0.0
apartamento,Padre Lebret,Morumbi,406,123,1,2,850000.0,-46.716117499999996,-23.6011079,padre lebret,7388885.13,324900.14,6.0,5.0,3.0,4.0,19.0,38.0,0.0,1.0,3.0,301.0,0.0,0.0,0.0
apartamento,Alexandre Levi,Cambuci,51,47,2,1,350000.0,-46.6208586,-23.5593982,alexandre levi,7393617.37,334569.19,15.0,16.0,16.0,3.0,4.0,2.0,0.0,46.0,53.0,0.0,0.0,0.0,1.0
apartamento,Ouvidor Portugal,Cambuci,51,65,1,1,400000.0,-46.6131249,-23.568610500000002,ouvidor portugal,7392606.12,335370.15,26.0,15.0,0.0,2.0,10.0,1.0,0.0,22.0,3.0,0.0,169.0,0.0,0.0
apartamento,Marechal Francisco de Moura,Botafogo,402,147,3,1,900000.0,-43.19298712,-22.95024426,marechal francisco de moura,7460848.67,685274.77,75.0,40.0,6.0,38.0,43.0,65.0,5.0,71.0,1.0,1.0,12.0,22.0,4.0
apartamento,Francisco Estácio Fortes,Santa Cecília,44,98,2,1,650000.0,-46.65952,-23.533360000000002,francisco estacio fortes,7396455.65,330589.15,89.0,34.0,105.0,78.0,37.0,24.0,57.0,58.0,75.0,0.0,6.0,91.0,0.0
apartamento,Plínio Barreto,Bela Vista,165,38,1,1,390000.0,-46.6507024,-23.557143,plinio barreto,7393832.33,331519.78,467.0,260.0,17.0,385.0,442.0,149.0,94.0,98.0,290.0,0.0,189.0,169.0,96.0
apartamento,Coelho Neto,Laranjeiras,103,135,3,2,1540000.0,-43.18185,-22.93583,coelho neto,7462430.78,686436.69,48.0,50.0,13.0,51.0,18.0,25.0,26.0,42.0,29.0,5.0,4.0,22.0,0.0
apartamento,Mourato Coelho,Pinheiros,5,145,3,1,1000000.0,-46.686566299999996,-23.5648299,mourato coelho,7392938.45,327868.6,160.0,73.0,1.0,68.0,124.0,18.0,26.0,71.0,23.0,0.0,153.0,164.0,0.0
apartamento,Barão do Rego Barros,Campo Belo,81,86,1,2,750000.0,-46.663951899999994,-23.6199293,barao do rego barros,7386863.74,330248.02,31.0,13.0,9.0,31.0,8.0,20.0,16.0,40.0,10.0,0.0,0.0,0.0,0.0
apartamento,Ouro Branco,Jardim Paulista,21,194,4,3,2492398.0,-46.6623503,-23.571437699999997,ouro branco,7392235.6,330349.06,334.0,157.0,81.0,209.0,301.0,39.0,0.0,27.0,34.0,160.0,1.0,85.0,0.0
