tipo_imovel,logradouro,bairro,numero,metragem,quartos,banheiros,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,latitude_utm.1,longitude_utm.1,lugares_alimentacao,outros,lugares_servicos,lugares_comercio,lugares_cultura,lugares_saude,lugares_religiosos,lugares_parques,lugares_estadios,lugares_educacao,lugares_metro_trem,lugares_turismo,lugares_transporte
apartamento,Rua Piauí,Higienópolis,816.0,360,3,4,2.0,14750,-46.6583693,-23.5447852,piaui,7395191.79,330721.27,7395191.79,330721.27,186.0,1.0,103.0,109.0,176.0,230.0,63.0,121.0,80.0,182.0,162.0,78.0,0.0
casa,Travessa Dona Paula,Higienópolis,128.0,95,2,2,0.0,4487,-46.660128,-23.552353,dona paula,7394351.66,330551.42,7394351.66,330551.42,226.0,10.0,112.0,181.0,296.0,308.0,39.0,153.0,80.0,238.0,245.0,257.0,84.0
apartamento,Travessa Dona Paula,Higienópolis,119.0,75,2,1,0.0,2564,-46.6601106,-23.5524097,dona paula,7394345.4,330553.27,7394345.4,330553.27,226.0,10.0,112.0,181.0,296.0,308.0,39.0,153.0,80.0,238.0,245.0,257.0,84.0
casa,Travessa Dona Paula,Higienópolis,100.0,50,1,1,0.0,1770,-46.6597782,-23.5520753,dona paula,7394382.82,330586.77,7394382.82,330586.77,227.0,10.0,119.0,171.0,215.0,308.0,39.0,153.0,80.0,238.0,245.0,257.0,84.0
apartamento,Rua Bela Cintra,Consolação,561.0,48,1,1,1.0,4935,-46.6581896,-23.5533802,bela cintra,7394240.2,330750.62,7394240.2,330750.62,239.0,17.0,91.0,184.0,337.0,302.0,42.0,197.0,80.0,265.0,245.0,335.0,84.0
apartamento,Rua Peixoto Gomide,Consolação,281.0,45,1,1,1.0,2353,-46.6554571,-23.5563425,peixoto gomide,7393915.38,331033.37,7393915.38,331033.37,179.0,23.0,135.0,289.0,401.0,276.0,69.0,104.0,0.0,154.0,325.0,257.0,84.0
apartamento,Rua Herculano de Freitas,Consolação,249.0,40,1,1,1.0,2413,-46.6538069,-23.5559028,herculano de freitas,7393966.02,331201.27,7393966.02,331201.27,264.0,16.0,134.0,296.0,367.0,267.0,81.0,95.0,0.0,154.0,325.0,180.0,84.0
apartamento,Rua Gustavo Teixeira,Pacaembu,377.0,180,3,3,2.0,6260,-46.6689419,-23.5456112,gustavo teixeira,7395087.79,329642.92,7395087.79,329642.92,60.0,0.0,54.0,7.0,168.0,142.0,37.0,87.0,80.0,62.0,89.0,0.0,0.0
apartamento,Bela Cintra,Consolação,127.0,140,2,4,2.0,6167,-46.6541133,-23.5515769,bela cintra,7394444.7,331164.46,7394444.7,331164.46,298.0,8.0,119.0,177.0,296.0,309.0,86.0,82.0,0.0,345.0,245.0,531.0,84.0
apartamento,Alameda Franca,Jardim Paulista,1188.0,148,2,1,1.0,16700,-46.6642061,-23.5611713,franca,7393370.3,330146.43,7393370.3,330146.43,212.0,17.0,96.0,180.0,360.0,138.0,51.0,78.0,0.0,77.0,331.0,275.0,0.0
apartamento,Alameda Franca,Jardim Paulista,1645.0,40,1,1,1.0,3423,-46.6677161,-23.5584083,franca,7393672.1,329784.56,7393672.1,329784.56,205.0,11.0,66.0,170.0,166.0,162.0,31.0,44.0,0.0,69.0,331.0,174.0,0.0
apartamento,Alameda Franca,Jardim Paulista,1034.0,132,2,3,1.0,6301,-46.6631672,-23.562204,franca,7393257.17,330253.81,7393257.17,330253.81,262.0,22.0,108.0,216.0,360.0,148.0,50.0,81.0,0.0,148.0,411.0,275.0,0.0
apartamento,Alameda Tietê,Jardim Paulista,597.0,160,2,2,1.0,5995,-46.6683477,-23.559960600000004,tiete,7393499.45,329722.08,7393499.45,329722.08,193.0,30.0,64.0,167.0,245.0,122.0,34.0,37.0,0.0,69.0,331.0,174.0,0.0
apartamento,Rua Doutor Melo Alves,Jardim Paulista,530.0,110,2,2,1.0,5700,-46.6712835,-23.5616444,doutor melo alves,7393309.5,329424.56,7393309.5,329424.56,142.0,30.0,42.0,71.0,190.0,92.0,42.0,9.0,0.0,47.0,248.0,154.0,0.0
apartamento,Rua Barão de Capanema,Jardim Paulista,536.0,420,5,5,0.0,23640,-46.667279,-23.566153600000003,barao de capanema,7392814.91,329839.16,7392814.91,329839.16,169.0,14.0,65.0,187.0,248.0,63.0,32.0,19.0,0.0,41.0,183.0,92.0,0.0
apartamento,Rua Bela Cintra,Jardim Paulista,1760.0,138,3,2,1.0,7935,-46.6666716,-23.5604956,bela cintra,7393442.2,329893.87,7393442.2,329893.87,197.0,20.0,88.0,174.0,249.0,105.0,32.0,88.0,0.0,69.0,331.0,174.0,0.0
outro,R. da Consolação,Jardim Paulista,3555.0,35,1,1,2.0,5355,-46.6700911,-23.5629072,da consolacao,7393171.07,329547.91,7393171.07,329547.91,182.0,30.0,45.0,98.0,201.0,69.0,46.0,9.0,0.0,47.0,331.0,154.0,0.0
apartamento,Rua da Consolação,Jardim Paulista,3617.0,120,1,3,0.0,10120,-46.670741,-23.563223,da consolacao,7393135.33,329481.98,7393135.33,329481.98,151.0,30.0,45.0,98.0,199.0,63.0,43.0,9.0,0.0,47.0,248.0,154.0,0.0
apartamento,Alameda Franca,Jardim Paulista,1560.0,75,2,1,1.0,4604,-46.6669222,-23.5588965,franca,7393618.98,329866.23,7393618.98,329866.23,206.0,20.0,78.0,175.0,235.0,146.0,34.0,88.0,0.0,69.0,331.0,174.0,0.0
apartamento,Rua Capote Valente,Pinheiros,513.0,86,2,3,1.0,4502,-46.6760547,-23.5573788,capote valente,7393776.18,328931.98,7393776.18,328931.98,126.0,30.0,30.0,59.0,71.0,63.0,46.0,21.0,0.0,78.0,272.0,156.0,0.0
apartamento,Rua da Consolação,Jardim Paulista,3638.0,70,1,2,1.0,8318,-46.6713322,-23.5631822,da consolacao,7393139.14,329421.57,7393139.14,329421.57,142.0,30.0,41.0,69.0,190.0,58.0,45.0,9.0,0.0,47.0,248.0,154.0,0.0
apartamento,Rua Oscar Freire,Pinheiros,1967.0,80,1,2,1.0,4914,-46.675586,-23.5553773,oscar freire,7393998.39,328977.23,7393998.39,328977.23,129.0,30.0,18.0,56.0,81.0,65.0,46.0,21.0,0.0,78.0,191.0,72.0,0.0
apartamento,Rua Cardoso de Almeida,Perdizes,1165.0,105,3,2,0.0,5339,-46.6704859,-23.5411162,cardoso de almeida,7395583.73,329479.49,7395583.73,329479.49,83.0,0.0,58.0,35.0,142.0,127.0,44.0,62.0,80.0,58.0,0.0,0.0,0.0
apartamento,Avenida Higienópolis,Higienópolis,1048.0,250,2,2,2.0,11590,-46.6606176,-23.5402839,higienopolis,7395687.6,330485.96,7395687.6,330485.96,269.0,123.0,105.0,142.0,197.0,193.0,84.0,139.0,80.0,154.0,163.0,72.0,0.0
outro,Rua Paim,Consolação,363.0,40,1,1,0.0,4691,-46.6512304,-23.5536786,paim,7394215.35,331461.46,7394215.35,331461.46,316.0,22.0,97.0,185.0,370.0,262.0,82.0,161.0,0.0,332.0,164.0,529.0,84.0
apartamento,Rua Maranhão,Higienópolis,43.0,127,2,2,0.0,4557,-46.6532403,-23.5463072,maranhao,7395029.29,331246.86,7395029.29,331246.86,292.0,10.0,115.0,173.0,261.0,216.0,109.0,77.0,0.0,239.0,162.0,517.0,0.0
apartamento,Rua Frei Caneca,Consolação,617.0,70,2,2,1.0,4231,-46.6530558,-23.554116600000004,frei caneca,7394164.7,331275.66,7394164.7,331275.66,283.0,17.0,103.0,183.0,369.0,278.0,78.0,143.0,0.0,207.0,245.0,451.0,84.0
apartamento,Rua Santa Isabel,Santa Cecília,272.0,40,1,1,1.0,3111,-46.6482303,-23.5426512,santa isabel,7395440.04,331753.69,7395440.04,331753.69,350.0,41.0,171.0,408.0,321.0,93.0,147.0,107.0,0.0,502.0,448.0,600.0,0.0
apartamento,Rua Martim Francisco,Santa Cecília,70.0,100,2,2,0.0,3659,-46.6513112,-23.5380854,martim francisco,7395942.03,331433.32,7395942.03,331433.32,292.0,136.0,180.0,144.0,182.0,47.0,152.0,125.0,0.0,268.0,244.0,595.0,0.0
outro,Rua Helvétia,Santa Cecília,980.0,35,1,1,1.0,2936,-46.6494317,-23.5377438,helvetia,7395982.07,331624.78,7395982.07,331624.78,235.0,52.0,201.0,229.0,169.0,40.0,161.0,125.0,0.0,286.0,244.0,595.0,0.0
outro,Rua Helvétia,Santa Cecília,980.0,35,1,1,0.0,2708,-46.6494317,-23.5377438,helvetia,7395982.07,331624.78,7395982.07,331624.78,235.0,52.0,201.0,229.0,169.0,40.0,161.0,125.0,0.0,286.0,244.0,595.0,0.0
apartamento,Rua Doutor Frederico Steidel,Santa Cecília,219.0,109,3,2,0.0,3527,-46.6476299,-23.5394858,doutor frederico steidel,7395791.28,331810.96,7395791.28,331810.96,298.0,41.0,187.0,439.0,197.0,77.0,169.0,85.0,0.0,545.0,367.0,595.0,0.0
apartamento,Rua Doutor Cesário Mota Júnior,Santa Cecília,284.0,40,1,1,0.0,2215,-46.64903,-23.544319,doutor cesario mota junior,7395254.41,331674.17,7395254.41,331674.17,291.0,19.0,156.0,278.0,245.0,151.0,139.0,137.0,0.0,396.0,285.0,600.0,0.0
outro,Largo do Arouche,Santa Cecília,197.0,38,1,1,0.0,1777,-46.6460819,-23.5418643,largo do arouche,7395529.7,331972.03,7395529.7,331972.03,291.0,41.0,145.0,449.0,334.0,84.0,168.0,97.0,0.0,626.0,448.0,759.0,0.0
outro,Rua Santa Isabel,Santa Cecília,72.0,25,1,1,0.0,1535,-46.6462173,-23.542578,santa isabel,7395450.51,331959.12,7395450.51,331959.12,336.0,41.0,130.0,443.0,334.0,88.0,165.0,97.0,0.0,575.0,448.0,681.0,0.0
apartamento,Rua Baronesa de Itu,Santa Cecília,88.0,37,1,1,1.0,3430,-46.653875,-23.5399143,baronesa de itu,7395736.49,331173.89,7395736.49,331173.89,293.0,123.0,139.0,133.0,199.0,157.0,145.0,95.0,0.0,295.0,163.0,433.0,0.0
apartamento,Rua Maria Antônia,Santa Cecília,86.0,85,2,2,0.0,3389,-46.6495092,-23.547336,maria antonia,7394919.75,331629.09,7394919.75,331629.09,296.0,19.0,122.0,226.0,248.0,156.0,119.0,145.0,0.0,387.0,243.0,600.0,0.0
apartamento,Rua Amaral Gurgel,Santa Cecília,481.0,43,1,1,0.0,2330,-46.6476743,-23.5461218,amaral gurgel,7395056.36,331814.87,7395056.36,331814.87,328.0,19.0,147.0,410.0,250.0,93.0,127.0,105.0,0.0,405.0,366.0,600.0,0.0
apartamento,Rua Caio Prado,Consolação,363.0,50,2,2,1.0,4476,-46.6472272,-23.5510413,caio prado,7394512.11,331866.78,7394512.11,331866.78,296.0,19.0,119.0,162.0,276.0,202.0,89.0,61.0,0.0,480.0,285.0,702.0,84.0
apartamento,Rua Rêgo Freitas,Santa Cecília,354.0,20,1,1,0.0,2065,-46.646722,-23.5449728,rego freitas,7395184.72,331910.63,7395184.72,331910.63,292.0,19.0,146.0,446.0,248.0,87.0,138.0,79.0,0.0,476.0,366.0,600.0,0.0
apartamento,Rua do Arouche,Santa Cecília,55.0,45,1,1,0.0,1673,-46.6443278,-23.5429951,do arouche,7395406.53,332152.56,7395406.53,332152.56,287.0,23.0,157.0,449.0,364.0,58.0,152.0,97.0,0.0,755.0,373.0,1014.0,0.0
apartamento,Rua Cônego Eugênio Leite,Pinheiros,564.0,68,2,2,1.0,4882,-46.6804689,-23.5639597,conego eugenio leite,7393042.13,328489.9,7393042.13,328489.9,58.0,24.0,34.0,44.0,102.0,58.0,39.0,15.0,0.0,50.0,183.0,226.0,0.0
apartamento,Rua Barão de Capanema,Jardim Paulista,98.0,125,1,3,1.0,8025,-46.6642567,-23.5689185,barao de capanema,7392512.31,330151.23,7392512.31,330151.23,162.0,18.0,52.0,90.0,285.0,28.0,37.0,69.0,155.0,0.0,100.0,100.0,0.0
apartamento,Rua Conselheiro Furtado,Liberdade,847.0,73,1,2,0.0,2512,-46.6326229,-23.5604865,conselheiro furtado,7393483.22,333369.64,7393483.22,333369.64,65.0,101.0,60.0,45.0,59.0,76.0,106.0,21.0,0.0,62.0,242.0,186.0,0.0
outro,Rua Oscar Cintra Gordinho,Liberdade,210.0,36,1,1,0.0,1700,-46.6284015,-23.5531842,oscar cintra gordinho,7394296.76,333791.38,7394296.76,333791.38,60.0,41.0,112.0,85.0,345.0,32.0,88.0,23.0,19.0,320.0,374.0,748.0,6.0
outro,Rua Conselheiro Furtado,Liberdade,130.0,28,1,1,1.0,2263,-46.63334520000001,-23.5541654,conselheiro furtado,7394182.37,333287.93,7394182.37,333287.93,117.0,48.0,123.0,136.0,356.0,63.0,98.0,61.0,19.0,478.0,494.0,748.0,6.0
outro,Rua Conselheiro Furtado,Liberdade,130.0,25,1,1,0.0,1982,-46.63334520000001,-23.5541654,conselheiro furtado,7394182.37,333287.93,7394182.37,333287.93,117.0,48.0,123.0,136.0,356.0,63.0,98.0,61.0,19.0,478.0,494.0,748.0,6.0
apartamento,Rua Tenente Otávio Gomes,Liberdade,343.0,60,2,1,1.0,2738,-46.6307336,-23.563219,tenente otavio gomes,7393182.82,333565.94,7393182.82,333565.94,80.0,101.0,57.0,47.0,42.0,49.0,76.0,0.0,0.0,95.0,242.0,186.0,0.0
casa,Rua João Teizen Sobrinho,Jardim Santa Helena,98.0,438,4,2,0.0,5576,-46.709591,-23.6959298,joao teizen sobrinho,7378392.29,325691.91,7378392.29,325691.91,22.0,1.0,42.0,6.0,7.0,52.0,29.0,43.0,0.0,8.0,0.0,0.0,0.0
casa,Rua Leonel Marques Bernardes,Interlagos,75.0,434,4,4,9.0,9221,-46.7070911,-23.7068704,leonel marques bernardes,7377183.75,325961.37,7377183.75,325961.37,13.0,2.0,33.0,14.0,10.0,51.0,35.0,22.0,0.0,5.0,0.0,1.0,0.0
apartamento,Avenida Engenheiro José Salles,Vila Lisboa,200.0,73,3,2,1.0,2400,-46.6988199,-23.6896165,engenheiro jose salles,7379104.58,326782.01,7379104.58,326782.01,20.0,1.0,38.0,3.0,7.0,23.0,55.0,11.0,0.0,3.0,0.0,0.0,0.0
casa,Rua Aprazível,Vila Nova Cachoeirinha,186.0,50,1,1,0.0,1148,-46.6628369,-23.4750457,aprazivel,7402909.38,330175.71,7402909.38,330175.71,30.0,16.0,56.0,17.0,0.0,33.0,60.0,46.0,0.0,7.0,0.0,0.0,0.0
casa,Rua Aprazível,Vila Nova Cachoeirinha,184.0,45,1,2,1.0,1364,-46.6628687,-23.4750542,aprazivel,7402908.4,330172.48,7402908.4,330172.48,30.0,16.0,56.0,17.0,0.0,33.0,60.0,46.0,0.0,7.0,0.0,0.0,0.0
apartamento,Avenida Ministro Petrônio Portela,Freguesia do Ó,2001.0,81,3,2,0.0,4109,-46.6956778,-23.4829616,ministro petronio portela,7401993.6,326831.37,7401993.6,326831.37,8.0,1.0,21.0,4.0,0.0,14.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0
casa,Rua Aprazível,Vila Nova Cachoeirinha,184.0,60,1,1,0.0,1262,-46.6628687,-23.4750542,aprazivel,7402908.4,330172.48,7402908.4,330172.48,30.0,16.0,56.0,17.0,0.0,33.0,60.0,46.0,0.0,7.0,0.0,0.0,0.0
apartamento,Avenida Ministro Petrônio Portela,Freguesia do Ó,1901.0,113,3,2,1.0,2090,-46.69616420000001,-23.4845027,ministro petronio portela,7401822.35,326783.7,7401822.35,326783.7,8.0,1.0,21.0,14.0,0.0,19.0,22.0,7.0,0.0,20.0,0.0,0.0,0.0
apartamento,Rua Edmundo Kirmayr,Vila Roque,0.0,49,2,1,1.0,1616,0.0,0.0,edmundo kirmayr,7401822.35,326783.7,7401822.35,326783.7,8.0,1.0,21.0,14.0,0.0,19.0,22.0,7.0,0.0,20.0,0.0,0.0,0.0
apartamento,Rua Franklin do Amaral,Vila Roque,550.0,43,2,1,1.0,1821,-46.6585927,-23.4754129,franklin do amaral,7402873.73,330609.72,7402873.73,330609.72,29.0,15.0,46.0,24.0,15.0,32.0,67.0,48.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Vinte E Dois de Agosto,Vila Dionísia,505.0,48,2,1,1.0,1818,-46.65837970000001,-23.4660953,vinte e dois de agosto,7403905.79,330619.58,7403905.79,330619.58,31.0,9.0,37.0,25.0,0.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
apartamento,Avenida Lacerda Franco,Cambuci,271.0,98,3,2,0.0,3201,-46.6226059,-23.5650089,lacerda franco,7392994.03,334397.86,7392994.03,334397.86,52.0,80.0,27.0,8.0,23.0,5.0,67.0,53.0,77.0,57.0,0.0,0.0,0.0
outro,Rua José Bento - Cambuci,São Paulo - Sp,0.0,30,1,1,0.0,1183,0.0,0.0,jose bento - cambuci,7392994.03,334397.86,7392994.03,334397.86,52.0,80.0,27.0,8.0,23.0,5.0,67.0,53.0,77.0,57.0,0.0,0.0,0.0
apartamento,Rua Bueno de Andrade,Aclimação,674.0,33,1,1,0.0,2062,-46.6308943,-23.5660723,bueno de andrade,7392866.66,333553.14,7392866.66,333553.14,96.0,82.0,52.0,18.0,41.0,43.0,70.0,45.0,77.0,135.0,161.0,0.0,0.0
apartamento,Rua Jaspe,Aclimação,42.0,64,3,2,1.0,3370,-46.63268239999999,-23.5707861,jaspe,7392342.59,333376.56,7392342.59,333376.56,106.0,82.0,30.0,36.0,15.0,95.0,84.0,70.0,77.0,112.0,276.0,0.0,0.0
apartamento,Rua Castro Alves,Aclimação,778.0,198,3,5,2.0,8952,-46.6347294,-23.5717173,castro alves,7392237.08,333168.79,7392237.08,333168.79,127.0,86.0,34.0,80.0,21.0,150.0,84.0,75.0,77.0,112.0,196.0,78.0,0.0
casa,Rua Rodrigo Cláudio,Aclimação,361.0,400,6,4,4.0,10900,-46.6360635,-23.572629100000004,rodrigo claudio,7392134.56,333033.77,7392134.56,333033.77,121.0,86.0,49.0,82.0,74.0,184.0,108.0,75.0,77.0,106.0,277.0,78.0,0.0
apartamento,Rua Loureiro da Cruz,Aclimação,354.0,92,1,2,1.0,3247,-46.63382470000001,-23.5713668,loureiro da cruz,7392276.95,333260.69,7392276.95,333260.69,103.0,86.0,33.0,69.0,9.0,97.0,84.0,70.0,77.0,112.0,196.0,0.0,0.0
apartamento,Rua Maracaí,Aclimação,204.0,333,4,5,4.0,13980,-46.6267686,-23.572114000000006,maracai,7392202.4,333981.87,7392202.4,333981.87,109.0,80.0,33.0,5.0,28.0,17.0,42.0,77.0,77.0,57.0,0.0,0.0,0.0
apartamento,Rua Rodrigo Cláudio,Aclimação,272.0,95,3,3,2.0,5089,-46.63614920000001,-23.5719957,rodrigo claudio,7392204.6,333024.22,7392204.6,333024.22,136.0,86.0,54.0,82.0,74.0,188.0,108.0,75.0,77.0,113.0,196.0,78.0,0.0
apartamento,Rua Scuvero,Liberdade,174.0,50,2,1,1.0,2690,-46.62659489999999,-23.5630478,scuvero,7393206.58,333988.21,7393206.58,333988.21,78.0,99.0,39.0,39.0,55.0,25.0,80.0,0.0,0.0,7.0,81.0,103.0,0.0
apartamento,Rua Almirante José Saldanha da Gama,Mandaqui,106.0,62,2,1,0.0,1960,-46.6321384,-23.4662746,almirante jose saldanha da gama,7403916.6,333300.49,7403916.6,333300.49,5.0,22.0,8.0,10.0,7.0,8.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0
apartamento,Avenida Parada Pinto,Mandaqui,3556.0,70,3,2,1.0,2482,-46.6378225,-23.4662383,parada pinto,7403914.02,332719.79,7403914.02,332719.79,7.0,21.0,5.0,0.0,6.0,6.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Professor Roger Bastide,Mandaqui,135.0,68,2,1,0.0,1517,-46.6351529,-23.4702436,professor roger bastide,7403473.58,332997.55,7403473.58,332997.55,7.0,22.0,12.0,0.0,7.0,6.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Mérope Dantas Magalhães,Mandaqui,80.0,150,3,2,2.0,2000,-46.6311923,-23.4708222,merope dantas magalhaes,7403414.11,333402.85,7403414.11,333402.85,13.0,22.0,16.0,0.0,7.0,6.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Deputado Gouvea Franco,Mandaqui,266.0,60,2,1,0.0,1448,-46.6360779,-23.4724748,deputado gouvea franco,7403225.43,332905.87,7403225.43,332905.87,18.0,22.0,12.0,0.0,1.0,13.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Judith Zumkeller,Mandaqui,488.0,60,2,2,1.0,2125,-46.6342779,-23.4723419,judith zumkeller,7403242.24,333089.57,7403242.24,333089.57,19.0,22.0,12.0,0.0,1.0,8.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Bento Araújo,Tucuruvi,149.0,90,2,3,1.0,3109,-46.6158983,-23.4686283,bento araujo,7403674.69,334962.42,7403674.69,334962.42,20.0,1.0,33.0,10.0,8.0,30.0,13.0,8.0,0.0,8.0,0.0,0.0,0.0
apartamento,Rua Isolina,Mandaqui,297.0,53,2,1,1.0,1971,-46.6335708,-23.4700914,isolina,7403492.27,333158.97,7403492.27,333158.97,4.0,22.0,12.0,0.0,7.0,6.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0
casa,Avenida Parada Pinto,Mandaqui,3646.0,300,3,3,8.0,3067,-46.6371569,-23.4660054,parada pinto,7403940.58,332787.49,7403940.58,332787.49,7.0,22.0,5.0,0.0,15.0,3.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Jacarandatá,Mandaqui,33.0,60,2,1,0.0,1254,-46.63247370000001,-23.4690851,jacarandata,7403604.98,333269.77,7403604.98,333269.77,5.0,22.0,12.0,0.0,7.0,10.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Judith Zumkeller,Mandaqui,870.0,77,2,1,1.0,1814,-46.6383745,-23.473984,judith zumkeller,7403055.64,332673.17,7403055.64,332673.17,25.0,21.0,19.0,24.0,0.0,23.0,42.0,4.0,0.0,12.0,0.0,0.0,0.0
apartamento,Rua José Bento,Cambuci,480.0,41,2,1,0.0,1561,-46.6179061,-23.566082100000006,jose bento,7392880.61,334878.95,7392880.61,334878.95,45.0,0.0,25.0,1.0,26.0,5.0,37.0,61.0,77.0,7.0,34.0,9.0,0.0
outro,Rua Tenente Otávio Gomes,Aclimação,330.0,35,1,1,0.0,1207,-46.6309083,-23.563399,tenente otavio gomes,7393162.68,333548.34,7393162.68,333548.34,80.0,101.0,56.0,47.0,38.0,49.0,78.0,0.0,0.0,107.0,242.0,186.0,0.0
apartamento,Rua Galvão Bueno,Liberdade,700.0,46,1,1,2.0,3323,-46.6349839,-23.5618183,galvao bueno,7393332.99,333130.3,7393332.99,333130.3,66.0,101.0,64.0,81.0,67.0,108.0,101.0,44.0,0.0,74.0,242.0,264.0,0.0
apartamento,Rua Subragi,Itaquera,200.0,60,2,1,1.0,1395,-46.46841320000001,-23.524621300000003,subragi,7397636.02,350091.36,7397636.02,350091.36,18.0,1.0,13.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Daniel Arcioni,Vila Jacuí,18.0,400,5,4,0.0,2606,-46.4704495,-23.5181828,daniel arcioni,7398346.84,349876.14,7398346.84,349876.14,16.0,1.0,9.0,4.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
apartamento,Avenida Águia de Haia,Itaquera,2100.0,66,2,2,1.0,1270,-46.4737682,-23.5266901,aguia de haia,7397401.33,349546.94,7397401.33,349546.94,2.0,1.0,17.0,9.0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Padre Clemente Segura,Vila Jacuí,712.0,65,2,1,1.0,1219,-46.4697514,-23.51425,padre clemente segura,7398783.05,349942.96,7398783.05,349942.96,20.0,1.0,12.0,0.0,7.0,6.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0
casa,Rua Vicente Franco Ribeiro,Vila Jacuí,193.0,350,6,5,3.0,4519,-46.4760987,-23.5140252,vicente franco ribeiro,7398801.3,349294.57,7398801.3,349294.57,19.0,1.0,11.0,2.0,15.0,12.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0
casa,Rua Espelho Cristalino,Itaquera,72.0,216,3,3,1.0,2034,-46.4679912,-23.5212789,espelho cristalino,7398006.57,350130.66,7398006.57,350130.66,16.0,1.0,9.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Viola E Mel,Itaquera,13.0,60,2,1,0.0,823,-46.4693699,-23.5215287,viola e mel,7397977.47,349990.17,7397977.47,349990.17,16.0,1.0,9.0,2.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Avenida do Imperador,Itaquera,3396.0,33,1,1,0.0,617,-46.469732,-23.5191213,do imperador,7398243.67,349950.47,7398243.67,349950.47,16.0,1.0,9.0,2.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Júlio Rodrigues da Silva,Ponte Rasa,132.0,40,1,1,0.0,793,-46.4858201,-23.5141192,julio rodrigues da silva,7398780.65,348302.0,7398780.65,348302.0,23.0,1.0,35.0,2.0,14.0,25.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0
casa,Rua Quixeramobim,Artur Alvim,54.0,100,3,5,5.0,3707,-46.4867352,-23.5305021,quixeramobim,7396965.56,348227.35,7396965.56,348227.35,7.0,0.0,25.0,1.0,0.0,20.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Martiniano de Carvalho,Bela Vista,473.0,52,2,1,1.0,3610,-46.6418355,-23.5629885,martiniano de carvalho,7393195.4,332432.37,7393195.4,332432.37,122.0,34.0,121.0,148.0,108.0,207.0,116.0,57.0,0.0,96.0,323.0,264.0,0.0
apartamento,Rua Estela,Vila Mariana,121.0,80,2,2,0.0,4002,-46.64193970000001,-23.5777336,estela,7391562.43,332440.45,7391562.43,332440.45,160.0,8.0,70.0,108.0,131.0,163.0,78.0,11.0,0.0,69.0,358.0,78.0,4.0
apartamento,Rua Paraíso,Aclimação,667.0,46,1,2,1.0,3878,-46.6368593,-23.5744464,paraiso,7391932.38,332954.84,7391932.38,332954.84,143.0,6.0,48.0,101.0,88.0,168.0,96.0,67.0,77.0,99.0,277.0,78.0,4.0
casa,Rua Anatole France,Vila das Mercês,0.0,45,2,1,0.0,1782,0.0,0.0,anatole france,7391932.38,332954.84,7391932.38,332954.84,143.0,6.0,48.0,101.0,88.0,168.0,96.0,67.0,77.0,99.0,277.0,78.0,4.0
casa,Rua Anatole France,Vila das Mercês,125.0,250,3,4,2.0,5769,-46.60361470000001,-23.6063427,anatole france,7388438.65,336387.71,7388438.65,336387.71,6.0,0.0,24.0,9.0,6.0,12.0,31.0,3.0,0.0,0.0,59.0,0.0,3.0
apartamento,Rua Dois de Julho,Ipiranga,740.0,49,1,2,1.0,3536,-46.5988703,-23.595977,dois de julho,7389591.94,336859.03,7389591.94,336859.03,16.0,0.0,24.0,26.0,2.0,16.0,11.0,1.0,0.0,15.0,129.0,0.0,0.0
apartamento,Rua Clemente Pereira,Ipiranga,0.0,41,1,1,0.0,2491,0.0,0.0,clemente pereira,7389591.94,336859.03,7389591.94,336859.03,16.0,0.0,24.0,26.0,2.0,16.0,11.0,1.0,0.0,15.0,129.0,0.0,0.0
apartamento,Rua Clemente Pereira,Ipiranga,526.0,52,2,2,0.0,2927,-46.6001304,-23.5980963,clemente pereira,7389355.82,336733.05,7389355.82,336733.05,2.0,0.0,19.0,13.0,2.0,15.0,13.0,1.0,0.0,10.0,51.0,0.0,0.0
