id_site,type,type,area,bedrooms,suits,parkingSpots,floor,complexFee,propertyTax,price,amenities,currentPhase,lat,lng,city,number,postalCode,streetName,streetType,unitNumber,neighborhood
a7ftga,apartment,apartment,272,4,4,5,16,5200,2002,2200000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.63666670,-46.73000000,São Paulo,100,05704-080,Domenico Perotti,Rua,161,Vila Andrade
a8qhc8,apartment,apartment,47,2,0,1,7,398,25.72,290000,"['gym', 'kids', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.50237030,-46.67932620,São Paulo,618,02722-000,Dona Estela Borges Morato,Rua,72,Limão
a8z28t,apartment,apartment,50,1,1,1,18,500,0,,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.58328498,-46.63535957,São Paulo,230,04015-010,Joaquim Távora,Rua,185,Aclimação
a9et9r,apartment,apartment,28,0,0,0,2,412,0,195000,[],ready_to_move,-23.55194360,-46.64049020,São Paulo,239,01315-001,Santo Amaro,Rua,22,República
a9gvm5,apartment,apartment,98,2,1,1,4,4500,817,2300000,"['gym', 'gourmet', 'pool', 'party_room', 'play_game']",ready_to_move,-22.98485649,-43.21311738,Rio de Janeiro,1700,22420-040,Prudente de Morais,Rua,404,Ipanema
a9is0g,apartment,apartment,40,0,0,1,15,710,21.78,380000,"['gym', 'heated_pool', 'party_room']",ready_to_move,-23.55287780,-46.65695260,São Paulo,450,01415-000,Bela Cintra,Rua,155,Bela Vista
aa7ksl,apartment,apartment,105,3,1,2,9,984,499.82,990000,"['gym', 'kids', 'heated_pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.52909860,-46.68883280,São Paulo,900,05010-040,Desembargador do Vale,Rua,92,Vila Romana
ab4223,apartment,apartment,113,3,1,2,11,1100,167.8,930000,"['gym', 'playground', 'party_room', 'green_area']",ready_to_move,-23.61266860,-46.68048890,São Paulo,225,04561-000,Guararapes,Rua,111,Brooklin
acu1i,apartment,apartment,42,1,0,1,8,939,773,882000,"['gym', 'pool', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.59375620,-46.67191900,São Paulo,626,04509-002,Jaques Félix,Rua,801,Vila Nova Conceição
ad2ogv,apartment,apartment,135,3,1,2,3,1200,729.57,1200000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.55000130,-46.57251290,São Paulo,441,03322-000,Azevedo Soares,Rua,32,Tatuapé
aed0xf,apartment,apartment,60,2,2,1,1,800,151.76,360000,"['gym', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.61684150,-46.73903330,São Paulo,210,05641-100,Anatole de Baudot,Rua,15,Vila Andrade
aeefvz,apartment,apartment,178,3,1,2,4,1980,538.73,,['green_area'],ready_to_move,-23.58081530,-46.68214470,São Paulo,205,04536-020,André Fernandes,Rua,42,Itaim Bibi
aetskk,apartment,apartment,73,2,1,0,0,870,2360,935000,"['pool', 'playground', 'party_room', 'play_game']",ready_to_move,-22.98421178,-43.19454867,Rio de Janeiro,155,22071-110,Gomes Carneiro,Rua,102,Ipanema
agy7pj,apartment,apartment,147,3,1,1,10,1500,320.21,955000,[],ready_to_move,-23.57638660,-46.64427000,São Paulo,307,04006-000,Tomás Carvalhal,Rua Doutor,102,Paraíso
ah1dim,apartment,apartment,35,1,0,1,13,995,13.38,700000,"['kids', 'grill', 'gourmet', 'pool', 'playground', 'party_room', 'play_game', 'green_area', 'condoPowerGenerator']",set_up,-23.59373540,-46.67215380,São Paulo,592,04510-001,Baltazar da Veiga,Rua,136,Vila Nova Conceição
ahmsxt,apartment,apartment,103,3,1,1,3,1617,452.65,,"['playground', 'party_room', 'green_area']",ready_to_move,-23.57349830,-46.65814780,São Paulo,1601,01403-003,Joaquim Eugênio de Lima,Alameda,32,Jardim Paulista
ahrj0q,apartment,apartment,141,3,2,2,18,2115,776.57,1490000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.59451900,-46.63013700,São Paulo,1,04118-080,Embuaçu,Rua,181,Chacara Klabin
aht7o8,apartment,apartment,67,2,1,1,20,500,0,1085000,"['gym', 'gourmet', 'pool', 'green_area']",ready_to_move,-23.56044000,-46.67343000,São Paulo,80,,Capote Valente,Rua,2001,Pinheiros
aifo1u,apartment,apartment,91,3,0,1,10,1100,50.9,950000,['green_area'],ready_to_move,-23.58806440,-46.67298080,São Paulo,122,04543-120,Eduardo de Souza Aranha,Rua Doutor,103,Vila Olímpia
ajhs35,apartment,apartment,138,2,1,1,8,1700,507.59,1840000,['green_area'],ready_to_move,-23.56315790,-46.67099980,São Paulo,3630,01416-002,Consolação,Rua da,81,Jardim América
ajmdsq,apartment,apartment,197,4,4,4,11,2335,1063.13,1400000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.63149680,-46.73361470,São Paulo,650,05716-090,Itapimirum,Rua,111,Vila Andrade
akc9lw,apartment,apartment,113,3,1,2,9,1450,224.76,690000,"['gym', 'gourmet', 'pool', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60356240,-46.60599850,São Paulo,171,04280-000,Lago,Rua do,91,Ipiranga
aln7p5,apartment,apartment,80,2,0,2,14,985,278.71,690000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.61415720,-46.63651660,São Paulo,120,04143-040,General Camisão,Rua,142,Saúde
alvs9p,apartment,apartment,74,2,2,1,2,1100,323.37,,"['gym', 'grill', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60569810,-46.66138360,São Paulo,800,04088-002,Jurupis,Alameda dos,21,Moema Índios
am3skm,apartment,apartment,64,2,1,1,10,350,26.14,386578,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.65891960,-46.66650210,São Paulo,1708,04366-000,Cupecê,Avenida,103A,Cidade Ademar
amb03l,apartment,apartment,88,3,1,2,14,885,395.59,680000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.54639060,-46.56970040,São Paulo,430,03319-000,Cantagalo,Rua,144,Tatuapé
ammfqo,apartment,apartment,89,3,1,2,2,1000,289.12,1100000,"['gym', 'pool', 'party_room']",ready_to_move,-23.56004250,-46.68434180,São Paulo,1034,05415-001,Joaquim Antunes,Rua,23,Pinheiros
anzton,apartment,apartment,182,3,2,3,4,2000,867.11,1470000,"['gourmet', 'playground', 'party_room']",ready_to_move,-23.54044370,-46.68094370,São Paulo,71,01252-020,Bernardo da Veiga,Rua,41,Sumaré
ape697,apartment,apartment,171,3,2,2,3,3000,1109.62,,"['heated_pool', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.60011190,-46.66394020,São Paulo,367,04520-000,Juriti,Avenida,31,Moema Pássaros
apfe8j,apartment,apartment,250,4,4,3,13,2500,1606.28,2000000,"['gym', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.57266510,-46.63371940,São Paulo,910,01532-000,Castro Alves,Rua,131,Aclimação
apuht,apartment,apartment,62,2,1,1,10,900,246.14,650000,"['gym', 'kids', 'gourmet', 'pool', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.52285770,-46.69724160,São Paulo,71,05050-090,Roma,Rua,124B,Vila Romana
ardzxj,apartment,apartment,50,2,0,1,1,600,0,310000,"['gourmet', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.64172640,-46.64899600,São Paulo,600,04347-080,Vieira Portuense,Rua,11,Jabaquara
at8ubv,apartment,apartment,71,3,0,1,10,670,21.85,548549,"['gym', 'gourmet', 'pool', 'heated_pool', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.66076260,-46.69441910,São Paulo,507,04685-001,Nossa Senhora do Sabará,Avenida,102,Campo Grande
at9dru,apartment,apartment,124,3,1,1,9,1700,304,1100000,"['gym', 'playground', 'green_area']",ready_to_move,-23.56349120,-46.64845480,São Paulo,130,01403-000,Joaquim Eugênio de Lima,Alameda,91,Bela Vista
au2yww,apartment,apartment,40,1,0,0,5,357,0,,[],ready_to_move,-23.54594540,-46.64660660,São Paulo,459,01220-010,Rego Freitas,Rua,507,República
av2kve,apartment,apartment,65,2,1,1,6,760,158.9,320000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.52832100,-46.60230600,São Paulo,1139,03021-000,Catumbi,Rua,604,Belém
avw9kt,apartment,apartment,65,2,0,1,6,1005,0,690000,['green_area'],set_up,-23.53048740,-46.68782380,São Paulo,537,05025-010,Raul Pompéia,Rua,61,Vila Romana
aw422u,apartment,apartment,239,4,2,4,4,4500,3262.63,3810000,"['gym', 'heated_pool', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.54366530,-46.66337240,São Paulo,102,01241-020,Barão de Bocaina,Rua,4,Higienópolis
axsxu3,apartment,apartment,120,3,3,3,1,1124,370.32,799000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.47873290,-46.63313620,São Paulo,65,02436-000,Sousa Lopes,Rua,14,Mandaqui
axx5k2,apartment,apartment,70,2,1,2,8,800,225.4,480000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.59817150,-46.74412800,São Paulo,314,05524-020,Santa Crescência,Rua,84,Vila Sônia
ayfgrw,apartment,apartment,72,3,0,1,13,720,0,350000,"['sports_court', 'party_room']",ready_to_move,-23.54563150,-46.74911820,São Paulo,20,05331-020,Parnamirim,Rua,133,Jaguaré
ayhb8h,apartment,apartment,162,3,1,2,1,2014,567.4,1600000,['playground'],ready_to_move,-22.97862621,-43.22770833,Rio de Janeiro,120,22451-000,Padre Leonel Franca,Avenida,101,Gávea
azcmd9,apartment,apartment,31,0,0,0,17,246,0,400000,"['pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.58006440,-46.64349720,São Paulo,312,04011-061,José Antônio Coelho,Rua,172,Vila Mariana
b0luzf,apartment,apartment,86,3,1,2,10,780,303.45,640000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62436760,-46.73118550,São Paulo,419,05713-460,Frederico Guarinon,Rua,101,Vila Andrade
b51s14,apartment,apartment,70,2,1,2,4,820,241.23,561000,"['pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.56227000,-46.63094650,São Paulo,57,01527-050,Tapes,Rua dos,142,Liberdade
b5vgzr,apartment,apartment,96,2,1,0,1,1310,0,,"['pool', 'party_room', 'green_area']",ready_to_move,-23.57096370,-46.65549530,São Paulo,1213,01403-003,Joaquim Eugênio de Lima,Alameda,13,Jardim Paulista
b6v20i,apartment,apartment,68,2,1,1,1,608.09,0,750000,"['gym', 'gourmet', 'pool', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.53784300,-46.70544050,São Paulo,143,05054-040,Maracanã,Rua,101,Vila Romana
b7gm7s,apartment,apartment,77,3,1,1,9,1150,242.69,775000,"['gym', 'gourmet', 'playground', 'sports_court', 'party_room']",demolition,-23.60936670,-46.65927440,São Paulo,647,04080-004,Jandira,Avenida,94,Moema Índios
b7u4lx,apartment,apartment,75,3,1,2,7,900,196.88,630000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.58087290,-46.71698470,São Paulo,325,05516-030,Quitanduba,Rua,72B,Butantã
b83ls6,apartment,apartment,132,3,3,3,2,1750,736.01,1300000,"['pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.61062860,-46.68117190,São Paulo,392,04560-011,Nebraska,Rua,21,Brooklin
b8sof1,apartment,apartment,128,3,1,1,12,1396,402.89,,"['gym', 'pool', 'playground', 'sports_court', 'play_game', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.59174080,-46.67190030,São Paulo,408,04509-001,Jaques Félix,Rua,122,Vila Nova Conceição
b9c70d,apartment,apartment,60,2,0,1,2,790,21.95,390000,"['playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.65688930,-46.67717330,São Paulo,292,04650-020,Manguaba,Rua,22,Cidade Ademar
b9emye,apartment,apartment,53,2,1,1,2,494,0,330000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.49976440,-46.72492240,São Paulo,2815,05145-100,Raimundo Pereira de Magalhães,Avenida,212,Pirituba
ba2gat,apartment,apartment,154,3,0,1,3,2000,429.34,1060000,['green_area'],ready_to_move,-23.55236680,-46.66081480,São Paulo,2297,01227-200,Angélica,Avenida,31,Higienópolis
bafxkc,apartment,apartment,154,3,1,1,7,1423,0,,"['playground', 'party_room', 'green_area']",ready_to_move,-23.56391760,-46.66450990,São Paulo,758,01411-000,Padre João Manuel,Rua,73,Jardim América
bauy68,apartment,apartment,69,3,1,2,15,483,36.14,545000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.51823950,-46.72927550,São Paulo,307,05077-010,Ernesto Igel,Avenida,154,Vila Leopoldina
bdupii,apartment,apartment,100,2,1,1,9,980,142.25,,"['kids', 'party_room', 'green_area']",set_up,-23.58076010,-46.67677490,São Paulo,147,04532-010,Bandeira Paulista,Rua,92,Itaim Bibi
bgbjew,apartment,apartment,49,2,0,1,5,370,0,360000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.49057310,-46.65360210,São Paulo,581,02537-000,Padre João Gualberto,Rua,51,Casa Verde
bgkju,apartment,apartment,50,1,0,0,4,514,0,560000,['green_area'],set_up,-23.54087170,-46.65068050,São Paulo,524,01238-010,Dona Veridiana,Rua,45,Santa Cecília
bhkvxq,apartment,apartment,56,2,0,1,8,810,20.28,325000,"['kids', 'party_room', 'green_area']",ready_to_move,-23.57820160,-46.61685700,São Paulo,380,01549-010,Maranjaí,Rua,84,Ipiranga
bi9jtg,apartment,apartment,87,3,1,1,4,1141,160.74,855000,"['pool', 'party_room', 'green_area']",ready_to_move,-23.60972660,-46.66019950,São Paulo,1215,04087-003,Anapurus,Alameda dos,41,Moema Índios
bk30yd,apartment,apartment,136,3,1,1,5,538,20.66,450000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62550280,-46.72158230,São Paulo,61,05734-100,Chibata,Rua da,52,Vila Andrade
bkiuxm,apartment,apartment,128,2,1,2,13,990,318.32,1750000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.55472440,-46.67902660,São Paulo,921,05410-001,Alves Guimarães,Rua,131,Pinheiros
bldq90,apartment,apartment,92,1,1,2,5,1550,524.45,960000,"['gym', 'pool', 'party_room', 'green_area']",ready_to_move,-23.54545050,-46.68181430,São Paulo,2222,01255-000,Arnaldo,Avenida Doutor,53,Sumaré
bnojqk,apartment,apartment,134,3,0,1,6,1480,105.07,,['green_area'],ready_to_move,-23.54498820,-46.65345580,São Paulo,147,01238-001,Higienópolis,Avenida,6-A,Higienópolis
bomomu,apartment,apartment,105,2,1,1,10,1250,285.49,1405000,"['playground', 'party_room']",set_up,-23.57017100,-46.65479960,São Paulo,1095,01403-003,Joaquim Eugênio de Lima,Alameda,104,Jardim Paulista
bpi86x,apartment,apartment,148,3,2,3,8,1300,771.27,1270000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.54388740,-46.56826690,São Paulo,370,03317-000,Serra de Botucatu,Rua,83,Tatuapé
bse66s,apartment,apartment,209,3,1,2,3,2900,697.1,1880000,['green_area'],ready_to_move,-23.56823700,-46.65659100,São Paulo,87,01422-001,Franca,Alameda,32,Jardim Paulista
btm5a9,apartment,apartment,58,2,0,1,5,600,0,299000,"['gym', 'kids', 'gourmet', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.58599420,-46.74010010,São Paulo,30,05541-100,Eugene Carriere,Rua,54,Vila Sônia
bvgdr6,apartment,apartment,92,2,1,1,5,490,45.73,598000,['green_area'],ready_to_move,-23.53154700,-46.67436500,São Paulo,1187,05005-001,Turiassu,Rua,52,Perdizes
bwrnds,apartment,apartment,84,2,0,1,11,770,108.86,700000,"['playground', 'sports_court', 'green_area']",ready_to_move,-23.56131040,-46.67396850,São Paulo,1278,05402-000,Rebouças,Avenida,1108,Pinheiros
bx4g7t,apartment,apartment,70,3,1,1,2,460,20.88,430000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.55007450,-46.73494530,São Paulo,2,05348-010,Marechal Mário Guedes,Avenida,22,Jaguaré
bxkzvq,apartment,apartment,121,3,1,2,12,1,0,1746900,"['gym', 'kids', 'playground', 'party_room', 'green_area']",ready_to_move,-23.61624010,-46.67203010,São Paulo,750,,Morais de Barros,Rua,121,Campo Belo
bxmx98,apartment,apartment,159,4,2,2,3,2600,1266.5,1780000,"['pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.54796510,-46.65783560,São Paulo,429,01243-001,Sergipe,Rua,31,Higienópolis
bxw4ot,apartment,apartment,49,1,1,1,2,700,45.18,670000,"['playground', 'party_room', 'green_area']",set_up,-23.60688080,-46.66102870,São Paulo,80,04079-000,Jurema,Avenida,26,Moema Índios
c0r3wa,apartment,apartment,63,2,0,1,7,800,0,340000,"['playground', 'party_room']",ready_to_move,-23.65464120,-46.63881800,São Paulo,193,04323-090,Porcelana,Rua,71,Jabaquara
c1i65n,apartment,apartment,102,2,1,2,10,850,199.19,620000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'party_room', 'play_game']",ready_to_move,-23.61729500,-46.74941450,São Paulo,29,05750-070,Benedito Faber,Rua,1002,Vila Andrade
c26270,apartment,apartment,170,3,1,1,3,2100,680,4500000,['green_area'],,-22.98366300,-43.22415400,Rio de Janeiro,108,,General Urquiza,Rua,301,Leblon
c3dous,apartment,apartment,149,3,3,2,2,2592,1272.04,,"['grill', 'pool', 'party_room', 'green_area']",ready_to_move,-23.57032940,-46.65541720,São Paulo,276,01423-000,José Maria Lisboa,Rua,21,Jardim Paulista
c3n05b,apartment,apartment,49,2,0,1,6,620,26.96,320000,"['gym', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.59797860,-46.57440880,São Paulo,138,03201-010,Gradau,Rua,66,Vila Prudente
c44nx6,apartment,apartment,33,1,1,1,5,560,0,300000,[],ready_to_move,-23.53098350,-46.64997290,São Paulo,520,01218-012,Eduardo Prado,Alameda,51,Bom Retiro
c492xh,apartment,apartment,343,3,3,4,7,5003,3308.36,2934250,"['gym', 'playground']",ready_to_move,-23.54225050,-46.70632160,São Paulo,1070,05452-001,Alberto Seabra,Rua Doutor,72,Vila Madalena
c53wql,apartment,apartment,118,3,1,2,9,1260,454.55,1395000,"['pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",demolition,-23.61231490,-46.67675860,São Paulo,269,04601-071,Comendador Eduardo Saccab,Rua,93,Campo Belo
c7jsus,apartment,apartment,38,0,0,1,2,722,29.35,290000,"['gym', 'gourmet', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.62630870,-46.74004870,São Paulo,97,05726-100,Francisco José da Silva,Rua,21,Vila Andrade
c7zm80,apartment,apartment,195,3,1,2,15,1950,315.68,1310000,"['pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.64628630,-46.70009150,São Paulo,825,04735-002,São Benedito,Rua,152,Santo Amaro
c804k4,apartment,apartment,61,2,0,1,1,1600,421.04,940000,"['gym', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.56470640,-46.65993520,São Paulo,584,01422-002,Franca,Alameda,117,Jardim América
c8e8vw,apartment,apartment,77,2,1,1,1,980,84.02,550000,"['gym', 'gourmet', 'pool', 'playground', 'party_room', 'play_game']",ready_to_move,-23.59216950,-46.72922900,São Paulo,200,05625-060,Domingos Olímpio,Rua,12,Vila Sônia
cakico,apartment,apartment,52,2,0,1,9,855,20.38,315000,[],ready_to_move,-23.62580310,-46.62732760,São Paulo,170,04153-000,Francisco Tapajós,Rua,94,Cursino
cbvk7f,apartment,apartment,57,2,1,1,8,600,134.33,355000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62239000,-46.60701750,São Paulo,1330,04159-001,Nossa Senhora da Saúde,Rua,83,Sacomã
ccpkwj,apartment,apartment,37,1,0,0,8,152,0,220000,['green_area'],ready_to_move,-23.54057670,-46.64139930,São Paulo,544,01209-000,Aurora,Rua,806,República
cdgkop,apartment,apartment,89,2,1,1,10,1200,109.03,,"['green_area', 'condoPowerGenerator']",set_up,-23.56818330,-46.66124000,São Paulo,853,01424-005,Lorena,Alameda,102B,Jardim América
cdqnff,apartment,apartment,25,1,0,1,16,500,0,325000,"['gym', 'pool', 'party_room', 'green_area']",ready_to_move,-23.55601600,-46.65185500,São Paulo,156,01308-000,Barata Ribeiro,Rua,168,Bela Vista
cekkv7,apartment,apartment,113,3,1,2,21,790,374.33,1065000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.61076560,-46.63023600,São Paulo,109,04135-000,Itaboraí,Avenida,212,Saúde
